id,lat,long,truck_num,date,weight
119886.122_482766.828-Rest,52.331715,4.8720603,truck11,2021-12-30T06:39:52.000Z,115
119726.375_482612.888-Rest,52.33032,4.869733,truck11,2021-12-30T06:49:50.000Z,85
119984.722_483017.537-Rest,52.333973,4.873481,truck11,2021-12-30T06:53:56.000Z,330
119984.722_483017.537-Rest,52.333973,4.873481,truck11,2021-12-30T06:54:54.000Z,215
119984.722_483017.537-Rest,52.333973,4.873481,truck11,2021-12-30T06:55:53.000Z,235
121221.436_485258.461-Rest,52.35419,4.8914,truck11,2021-12-30T07:12:52.000Z,1135
124695.827_483535.751-Rest,52.33891,4.942551,truck11,2021-12-30T07:38:53.000Z,255
124695.827_483535.751-Rest,52.33891,4.942551,truck11,2021-12-30T07:39:52.000Z,155
122644.469_489331.615-Rest,52.390884,4.9118943,truck11,2021-12-30T08:26:04.000Z,120
125001.606_482001.476-Rest,52.325138,4.947174,truck11,2021-12-30T09:13:09.000Z,20
124789.174_481630.282-Rest,52.32179,4.9440913,truck11,2021-12-30T09:19:08.000Z,185
124789.174_481630.282-Rest,52.32179,4.9440913,truck11,2021-12-30T09:20:37.000Z,110
124698.035_481580.074-Rest,52.321335,4.942759,truck11,2021-12-30T09:24:18.000Z,95
124610.194_481531.108-Rest,52.32089,4.9414754,truck11,2021-12-30T09:28:39.000Z,150
124869.666_481562.955-Rest,52.32119,4.945278,truck11,2021-12-30T09:33:57.000Z,190
124996.440_483702.541-Rest,52.340427,4.9469466,truck11,2021-12-30T09:48:18.000Z,180
124996.440_483702.541-Rest,52.340427,4.9469466,truck11,2021-12-30T09:49:46.000Z,390
124877.516_483596.573-Rest,52.339466,4.9452114,truck11,2021-12-30T09:53:55.000Z,340
122622.465_489186.747-Rest,52.38958,4.9115853,truck11,2021-12-30T10:33:30.000Z,1170
113879.330_484844.508-Rest,52.349968,4.7836866,truck12,2021-12-30T06:16:55.000Z,415
113879.330_484844.508-Rest,52.349968,4.7836866,truck12,2021-12-30T06:18:00.000Z,360
113879.330_484844.508-Rest,52.349968,4.7836866,truck12,2021-12-30T06:18:58.000Z,305
113807.715_484893.040-Rest,52.3504,4.78263,truck12,2021-12-30T06:22:30.000Z,170
113807.715_484893.040-Rest,52.3504,4.78263,truck12,2021-12-30T06:23:29.000Z,460
113694.662_484969.570-Rest,52.351078,4.7809615,truck12,2021-12-30T06:27:05.000Z,435
113694.662_484969.570-Rest,52.351078,4.7809615,truck12,2021-12-30T06:28:15.000Z,435
113694.662_484969.570-Rest,52.351078,4.7809615,truck12,2021-12-30T06:28:58.000Z,125
113920.692_485004.373-Rest,52.35141,4.7842746,truck12,2021-12-30T06:35:31.000Z,330
113920.692_485004.373-Rest,52.35141,4.7842746,truck12,2021-12-30T06:36:35.000Z,445
113920.692_485004.373-Rest,52.35141,4.7842746,truck12,2021-12-30T06:37:34.000Z,160
113822.559_485069.237-Rest,52.351986,4.782826,truck12,2021-12-30T06:40:40.000Z,335
113822.559_485069.237-Rest,52.351986,4.782826,truck12,2021-12-30T06:41:44.000Z,205
113822.559_485069.237-Rest,52.351986,4.782826,truck12,2021-12-30T06:42:48.000Z,455
113929.774_485256.275-Rest,52.353672,4.784377,truck12,2021-12-30T06:47:28.000Z,120
113489.607_485159.552-Rest,52.35277,4.7779284,truck12,2021-12-30T06:55:05.000Z,135
113489.607_485159.552-Rest,52.35277,4.7779284,truck12,2021-12-30T06:55:54.000Z,255
113437.136_485193.385-Rest,52.353073,4.777154,truck12,2021-12-30T06:58:30.000Z,235
113437.136_485193.385-Rest,52.353073,4.777154,truck12,2021-12-30T06:59:29.000Z,195
113373.895_485236.718-Rest,52.353455,4.776221,truck12,2021-12-30T07:02:15.000Z,25
113373.895_485236.718-Rest,52.353455,4.776221,truck12,2021-12-30T07:03:13.000Z,335
113304.419_485380.335-Rest,52.35474,4.775183,truck12,2021-12-30T07:06:43.000Z,285
113304.419_485380.335-Rest,52.35474,4.775183,truck12,2021-12-30T07:07:35.000Z,185
113382.040_485496.552-Rest,52.355793,4.776308,truck12,2021-12-30T07:10:41.000Z,115
113556.243_485505.457-Rest,52.355885,4.778864,truck12,2021-12-30T07:14:13.000Z,320
113556.243_485505.457-Rest,52.355885,4.778864,truck12,2021-12-30T07:15:09.000Z,130
113676.377_485324.071-Rest,52.354263,4.780649,truck12,2021-12-30T07:19:02.000Z,100
115404.896_485037.093-Rest,52.35181,4.8060536,truck12,2021-12-30T07:31:39.000Z,65
115404.896_485037.093-Rest,52.35181,4.8060536,truck12,2021-12-30T07:32:29.000Z,115
115401.512_485014.221-Rest,52.35161,4.8060064,truck12,2021-12-30T07:35:25.000Z,170
115401.512_485014.221-Rest,52.35161,4.8060064,truck12,2021-12-30T07:36:15.000Z,140
115247.221_484960.900-Rest,52.351116,4.803748,truck12,2021-12-30T07:40:55.000Z,220
115247.221_484960.900-Rest,52.351116,4.803748,truck12,2021-12-30T07:41:44.000Z,145
115213.722_485075.571-Rest,52.352146,4.803243,truck12,2021-12-30T07:44:46.000Z,210
115213.722_485075.571-Rest,52.352146,4.803243,truck12,2021-12-30T07:45:42.000Z,170
115290.399_485098.626-Rest,52.352356,4.8043656,truck12,2021-12-30T07:52:09.000Z,100
115290.399_485098.626-Rest,52.352356,4.8043656,truck12,2021-12-30T07:57:21.000Z,350
114807.587_485481.219-Rest,52.35576,4.797234,truck12,2021-12-30T08:01:29.000Z,430
114807.587_485481.219-Rest,52.35576,4.797234,truck12,2021-12-30T08:02:40.000Z,550
114892.313_485325.990-Rest,52.35437,4.7984962,truck12,2021-12-30T08:06:15.000Z,290
114847.286_485365.369-Rest,52.35472,4.7978306,truck12,2021-12-30T08:09:29.000Z,315
114847.286_485365.369-Rest,52.35472,4.7978306,truck12,2021-12-30T08:10:24.000Z,325
114794.253_485351.233-Rest,52.35459,4.797054,truck12,2021-12-30T08:13:38.000Z,240
114794.253_485351.233-Rest,52.35459,4.797054,truck12,2021-12-30T08:14:30.000Z,325
114746.172_485335.674-Rest,52.354446,4.79635,truck12,2021-12-30T08:17:47.000Z,300
114746.172_485335.674-Rest,52.354446,4.79635,truck12,2021-12-30T08:18:52.000Z,270
114699.112_485289.525-Rest,52.35403,4.795665,truck12,2021-12-30T08:22:08.000Z,615
114699.112_485289.525-Rest,52.35403,4.795665,truck12,2021-12-30T08:23:12.000Z,645
114774.387_485776.431-Rest,52.35841,4.7967114,truck12,2021-12-30T08:28:47.000Z,510
114774.387_485776.431-Rest,52.35841,4.7967114,truck12,2021-12-30T08:29:50.000Z,515
114741.694_485879.339-Rest,52.359333,4.7962193,truck12,2021-12-30T08:32:36.000Z,350
114741.694_485879.339-Rest,52.359333,4.7962193,truck12,2021-12-30T08:33:32.000Z,450
113516.283_485630.432-Rest,52.357006,4.7782617,truck12,2021-12-30T08:44:19.000Z,135
113516.283_485630.432-Rest,52.357006,4.7782617,truck12,2021-12-30T08:45:18.000Z,400
113584.115_485556.591-Rest,52.356346,4.779267,truck12,2021-12-30T08:48:04.000Z,235
113584.115_485556.591-Rest,52.356346,4.779267,truck12,2021-12-30T08:48:50.000Z,105
113989.492_485390.891-Rest,52.35489,4.785237,truck12,2021-12-30T08:53:59.000Z,190
113989.492_485390.891-Rest,52.35489,4.785237,truck12,2021-12-30T08:54:56.000Z,420
113989.492_485390.891-Rest,52.35489,4.785237,truck12,2021-12-30T08:56:31.000Z,235
113919.168_485330.387-Rest,52.35434,4.784212,truck12,2021-12-30T08:59:52.000Z,240
115101.258_485723.764-Rest,52.35796,4.8015156,truck12,2021-12-30T09:09:47.000Z,255
115101.258_485723.764-Rest,52.35796,4.8015156,truck12,2021-12-30T09:10:50.000Z,355
115169.022_485696.702-Rest,52.357723,4.8025136,truck12,2021-12-30T09:15:46.000Z,340
115169.022_485696.702-Rest,52.357723,4.8025136,truck12,2021-12-30T09:16:40.000Z,445
115169.022_485696.702-Rest,52.357723,4.8025136,truck12,2021-12-30T09:17:57.000Z,410
115287.978_485672.116-Rest,52.35751,4.8042626,truck12,2021-12-30T09:27:02.000Z,385
115287.978_485672.116-Rest,52.35751,4.8042626,truck12,2021-12-30T09:28:38.000Z,360
115287.978_485672.116-Rest,52.35751,4.8042626,truck12,2021-12-30T09:29:35.000Z,325
115287.978_485672.116-Rest,52.35751,4.8042626,truck12,2021-12-30T09:30:40.000Z,380
115226.313_485650.495-Rest,52.35731,4.80336,truck12,2021-12-30T09:33:24.000Z,120
115226.313_485650.495-Rest,52.35731,4.80336,truck12,2021-12-30T09:34:44.000Z,285
115083.774_485612.078-Rest,52.356956,4.8012724,truck12,2021-12-30T09:39:20.000Z,215
115083.774_485612.078-Rest,52.356956,4.8012724,truck12,2021-12-30T09:40:19.000Z,145
115114.872_485603.404-Rest,52.35688,4.8017297,truck12,2021-12-30T09:45:12.000Z,275
115114.872_485603.404-Rest,52.35688,4.8017297,truck12,2021-12-30T09:46:25.000Z,330
115077.644_485828.850-Rest,52.358906,4.8011565,truck12,2021-12-30T09:51:17.000Z,355
115077.644_485828.850-Rest,52.358906,4.8011565,truck12,2021-12-30T09:54:04.000Z,235
115320.858_485933.117-Rest,52.35986,4.804714,truck12,2021-12-30T09:58:09.000Z,300
115320.858_485933.117-Rest,52.35986,4.804714,truck12,2021-12-30T10:00:49.000Z,240
118418.538_485054.645-Rest,52.35218,4.850282,truck12,2021-12-30T10:33:29.000Z,465
118400.631_485198.082-Rest,52.353466,4.8500037,truck12,2021-12-30T10:39:04.000Z,1115
118400.631_485198.082-Rest,52.353466,4.8500037,truck12,2021-12-30T10:40:30.000Z,905
118438.559_485198.122-Rest,52.35347,4.85056,truck12,2021-12-30T10:45:29.000Z,1145
118494.903_485122.453-Rest,52.352795,4.8513956,truck12,2021-12-30T10:51:00.000Z,530
118494.903_485122.453-Rest,52.352795,4.8513956,truck12,2021-12-30T10:52:31.000Z,795
120006.799_485399.027-Rest,52.355377,4.873557,truck13,2021-12-30T06:18:15.000Z,390
115597.348_485446.570-Rest,52.355507,4.8088303,truck13,2021-12-30T06:46:48.000Z,175
115597.348_485446.570-Rest,52.355507,4.8088303,truck13,2021-12-30T06:47:45.000Z,420
115597.348_485446.570-Rest,52.355507,4.8088303,truck13,2021-12-30T06:48:48.000Z,195
115592.993_485405.407-Rest,52.355137,4.808771,truck13,2021-12-30T06:51:27.000Z,225
115592.993_485405.407-Rest,52.355137,4.808771,truck13,2021-12-30T06:52:33.000Z,365
115623.603_485307.624-Rest,52.35426,4.8092318,truck13,2021-12-30T06:56:39.000Z,160
115623.603_485307.624-Rest,52.35426,4.8092318,truck13,2021-12-30T06:57:33.000Z,255
115612.797_485348.010-Rest,52.35462,4.809068,truck13,2021-12-30T07:00:01.000Z,270
115612.797_485348.010-Rest,52.35462,4.809068,truck13,2021-12-30T07:01:01.000Z,255
115612.797_485348.010-Rest,52.35462,4.809068,truck13,2021-12-30T07:02:04.000Z,295
115647.161_485210.147-Rest,52.353386,4.809589,truck13,2021-12-30T07:05:36.000Z,150
115647.161_485210.147-Rest,52.353386,4.809589,truck13,2021-12-30T07:06:57.000Z,200
115663.543_485163.002-Rest,52.352962,4.809835,truck13,2021-12-30T07:09:58.000Z,295
115681.415_485107.453-Rest,52.352463,4.810104,truck13,2021-12-30T07:12:31.000Z,195
115634.811_485023.749-Rest,52.351707,4.8094296,truck13,2021-12-30T07:15:19.000Z,225
115634.811_485023.749-Rest,52.351707,4.8094296,truck13,2021-12-30T07:16:49.000Z,450
115553.411_485084.050-Rest,52.352245,4.8082275,truck13,2021-12-30T07:19:58.000Z,285
115553.411_485084.050-Rest,52.352245,4.8082275,truck13,2021-12-30T07:20:58.000Z,385
115510.339_485215.525-Rest,52.353424,4.80758,truck13,2021-12-30T07:24:30.000Z,240
115482.916_485062.377-Rest,52.352047,4.8071957,truck13,2021-12-30T07:28:06.000Z,55
115482.916_485062.377-Rest,52.352047,4.8071957,truck13,2021-12-30T07:29:03.000Z,285
119302.590_482049.249-Rest,52.325226,4.863576,truck13,2021-12-30T07:58:56.000Z,630
121909.352_483806.050-Rest,52.34118,4.9016395,truck13,2021-12-30T08:30:48.000Z,130
119887.503_482836.724-Rest,52.33234,4.872073,truck13,2021-12-30T09:06:57.000Z,385
119887.503_482836.724-Rest,52.33234,4.872073,truck13,2021-12-30T09:08:06.000Z,160
118544.792_484360.204-Rest,52.345947,4.8522105,truck13,2021-12-30T09:29:19.000Z,210
118544.792_484360.204-Rest,52.345947,4.8522105,truck13,2021-12-30T09:30:57.000Z,165
123365.693_483748.966-Rest,52.34075,4.923014,truck13,2021-12-30T10:00:26.000Z,110
125050.572_481179.700-Rest,52.317757,4.9479656,truck13,2021-12-30T10:42:59.000Z,215
116079.436_485458.391-Rest,52.355648,4.8159046,truck14,2021-12-30T06:23:37.000Z,395
116079.436_485458.391-Rest,52.355648,4.8159046,truck14,2021-12-30T06:24:39.000Z,160
115999.771_485605.900-Rest,52.356968,4.8147182,truck14,2021-12-30T06:29:00.000Z,205
116156.354_485601.083-Rest,52.356934,4.817017,truck14,2021-12-30T06:32:00.000Z,190
115980.445_485528.498-Rest,52.35627,4.8144436,truck14,2021-12-30T06:35:28.000Z,355
115980.445_485528.498-Rest,52.35627,4.8144436,truck14,2021-12-30T06:36:17.000Z,160
115913.212_485460.477-Rest,52.355656,4.8134646,truck14,2021-12-30T06:40:31.000Z,20
115913.212_485460.477-Rest,52.355656,4.8134646,truck14,2021-12-30T06:41:55.000Z,130
124347.512_487725.912-Rest,52.37655,4.9370584,truck14,2021-12-30T07:40:37.000Z,165
124347.512_487725.912-Rest,52.37655,4.9370584,truck14,2021-12-30T07:41:25.000Z,70
124347.512_487725.912-Rest,52.37655,4.9370584,truck14,2021-12-30T07:42:20.000Z,210
124423.765_487699.260-Rest,52.376312,4.9381804,truck14,2021-12-30T07:46:37.000Z,185
124423.765_487699.260-Rest,52.376312,4.9381804,truck14,2021-12-30T07:47:32.000Z,300
124991.787_487771.700-Rest,52.376995,4.9465156,truck14,2021-12-30T07:54:48.000Z,275
124991.787_487771.700-Rest,52.376995,4.9465156,truck14,2021-12-30T07:55:39.000Z,170
123099.754_485197.903-Rest,52.35376,4.918975,truck14,2021-12-30T08:35:55.000Z,245
124927.945_481950.327-Rest,52.324673,4.9460983,truck14,2021-12-30T09:10:00.000Z,245
125100.690_483788.633-Rest,52.341206,4.9484687,truck14,2021-12-30T09:29:25.000Z,240
125100.690_483788.633-Rest,52.341206,4.9484687,truck14,2021-12-30T09:30:22.000Z,220
125087.330_483688.360-Rest,52.3403,4.948282,truck14,2021-12-30T09:33:11.000Z,355
125087.330_483688.360-Rest,52.3403,4.948282,truck14,2021-12-30T09:34:14.000Z,180
124805.091_483613.062-Rest,52.33961,4.944147,truck14,2021-12-30T09:38:44.000Z,385
124805.091_483613.062-Rest,52.33961,4.944147,truck14,2021-12-30T09:39:46.000Z,360
124949.006_483635.621-Rest,52.33982,4.9462566,truck14,2021-12-30T09:43:31.000Z,315
125129.837_488944.985-Rest,52.38755,4.9484386,truck15,2021-12-30T06:25:25.000Z,215
125129.837_488944.985-Rest,52.38755,4.9484386,truck15,2021-12-30T06:26:30.000Z,245
124765.205_490216.449-Rest,52.398956,4.942968,truck15,2021-12-30T06:46:58.000Z,300
124765.205_490216.449-Rest,52.398956,4.942968,truck15,2021-12-30T06:48:25.000Z,105
124734.300_490169.213-Rest,52.39853,4.942518,truck15,2021-12-30T06:51:07.000Z,140
124734.300_490169.213-Rest,52.39853,4.942518,truck15,2021-12-30T06:52:22.000Z,250
124343.478_490568.386-Rest,52.402096,4.9367394,truck15,2021-12-30T06:57:35.000Z,380
124343.478_490568.386-Rest,52.402096,4.9367394,truck15,2021-12-30T06:59:12.000Z,425
125285.664_490157.097-Rest,52.39845,4.95062,truck15,2021-12-30T07:08:57.000Z,745
122238.076_492641.967-Rest,52.42061,4.9056015,truck15,2021-12-30T07:55:11.000Z,2270
121985.950_492862.761-Rest,52.422577,4.9018736,truck15,2021-12-30T08:03:19.000Z,2630
121883.402_492916.457-Rest,52.423054,4.9003606,truck15,2021-12-30T08:08:31.000Z,2540
121843.480_492799.492-Rest,52.422,4.8997855,truck15,2021-12-30T08:16:40.000Z,2800
124989.909_487480.330-Rest,52.37438,4.946514,truck15,2021-12-30T09:25:48.000Z,530
124989.909_487480.330-Rest,52.37438,4.946514,truck15,2021-12-30T09:26:44.000Z,500
125098.225_487499.133-Rest,52.374554,4.948103,truck15,2021-12-30T09:29:36.000Z,500
125147.482_487462.828-Rest,52.37423,4.948829,truck15,2021-12-30T09:32:48.000Z,380
121050.508_492922.169-Rest,52.423054,4.888116,truck16,2021-12-30T06:51:19.000Z,2590
120923.524_492872.808-Rest,52.422604,4.8862543,truck16,2021-12-30T06:58:16.000Z,2800
120894.414_492936.399-Rest,52.423172,4.88582,truck16,2021-12-30T07:06:41.000Z,2475
120932.520_493027.666-Rest,52.423996,4.886371,truck16,2021-12-30T07:14:03.000Z,2270
122961.592_491290.156-Rest,52.408504,4.916366,truck16,2021-12-30T07:56:55.000Z,385
115300.739_486502.093-Rest,52.36497,4.804352,truck16,2021-12-30T08:54:12.000Z,455
115300.739_486502.093-Rest,52.36497,4.804352,truck16,2021-12-30T08:55:26.000Z,385
115300.739_486502.093-Rest,52.36497,4.804352,truck16,2021-12-30T08:57:49.000Z,440
115300.739_486502.093-Rest,52.36497,4.804352,truck16,2021-12-30T08:58:52.000Z,450
115406.338_486444.578-Rest,52.36446,4.805909,truck16,2021-12-30T09:03:14.000Z,435
124868.353_484128.481-Rest,52.344246,4.9450293,truck17,2021-12-30T07:05:09.000Z,90
124868.353_484128.481-Rest,52.344246,4.9450293,truck17,2021-12-30T07:06:10.000Z,160
124871.339_484003.346-Rest,52.34312,4.945084,truck17,2021-12-30T07:09:35.000Z,360
124850.192_483996.702-Rest,52.34306,4.9447746,truck17,2021-12-30T07:12:09.000Z,165
124850.192_483996.702-Rest,52.34306,4.9447746,truck17,2021-12-30T07:13:06.000Z,155
124781.720_483951.892-Rest,52.342655,4.9437737,truck17,2021-12-30T07:15:51.000Z,85
124781.720_483951.892-Rest,52.342655,4.9437737,truck17,2021-12-30T07:17:18.000Z,280
124757.812_483841.432-Rest,52.34166,4.943433,truck17,2021-12-30T07:19:52.000Z,325
124662.988_483794.348-Rest,52.341232,4.9420457,truck17,2021-12-30T07:23:13.000Z,340
124662.988_483794.348-Rest,52.341232,4.9420457,truck17,2021-12-30T07:24:13.000Z,340
124496.674_483637.431-Rest,52.339813,4.9396195,truck17,2021-12-30T07:28:33.000Z,210
124563.627_483744.202-Rest,52.340775,4.9405923,truck17,2021-12-30T07:31:15.000Z,45
124563.627_483744.202-Rest,52.340775,4.9405923,truck17,2021-12-30T07:32:12.000Z,235
124592.293_483611.347-Rest,52.339584,4.941025,truck17,2021-12-30T07:34:57.000Z,470
115459.968_486670.310-Rest,52.366493,4.8066697,truck17,2021-12-30T08:45:37.000Z,440
115459.968_486670.310-Rest,52.366493,4.8066697,truck17,2021-12-30T08:47:50.000Z,25
115459.968_486670.310-Rest,52.366493,4.8066697,truck17,2021-12-30T08:49:26.000Z,340
118872.288_482969.537-Rest,52.33347,4.8571653,truck17,2021-12-30T09:32:25.000Z,100
