id,lat,long,avg_weight,container_type,num_weights
118378.426_487986.805-Rest,52.38008210428967,4.849322608791887,191.3,Normal container,79
118379.394_488165.166-Rest,52.3720521042376,4.849452608761989,195.2,Normal container,59
118379.563_487252.722-Rest,52.38007210428959,4.849342608792805,269.4,Normal container,34
118383.906_488157.267-Rest,52.36699210420654,4.849462608739732,232.5,Normal container,68
118385.355_486716.525-Rest,52.376862104268334,4.849412608781709,263.1,Normal container,36
118388.431_487797.540-Rest,52.37895210428013,4.850182608828184,275.5,Normal container,32
118391.667_488013.923-Rest,52.37083210422907,4.849832608774729,332.8,Normal container,165
118395.440_487133.647-Rest,52.37370210424768,4.849582608775649,272.7,Normal container,28
118397.431_487418.614-Rest,52.34774210409855,4.8499526086769,281.7,Normal container,45
118398.818_484557.910-Rest,52.34773210409838,4.849992608678756,689.5,Normal container,29
118399.127_484553.713-Rest,52.35349210412792,4.850202608714531,690.4,Normal container,58
118400.631_485198.082-Rest,52.3626321041796,4.849942608743129,665.7,Normal container,160
118400.731_486224.935-Rest,52.369032104217766,4.849932608771422,249.8,Normal container,57
118400.845_486914.218-Rest,52.359792104163695,4.849792608723222,292.5,Normal container,46
118403.161_485910.439-Rest,52.36072210416844,4.850012608737899,331.1,Normal container,86
118403.413_486016.443-Rest,52.35490210413555,4.850202608720853,321.6,Normal container,58
118404.536_485356.542-Rest,52.355592104139255,4.850232608725376,764.5,Normal container,30
118404.709_485425.083-Rest,52.353472104127945,4.850152608712059,872.5,Normal container,2
118406.008_485200.058-Rest,52.35553210413931,4.850072608717479,776.6,Normal container,59
118406.228_485423.838-Rest,52.35487210413577,4.850052608713568,565.6,Normal container,273
118406.298_485358.282-Rest,52.35567210414001,4.850092608719063,622.1,Normal container,71
118406.551_485424.772-Rest,52.38225210430286,4.849882608828663,802.5,Normal container,4
118413.346_488405.719-Rest,52.38166210429867,4.84996260882985,174.0,Normal container,83
118415.040_488344.497-Rest,52.35230210412118,4.850372608717287,279.5,Normal container,86
118418.538_485054.645-Rest,52.370752104228345,4.849942608779645,421.6,Normal container,190
118420.380_487122.485-Rest,52.36584210419817,4.850072608763773,374.2,Normal container,38
118420.557_486588.591-Rest,52.372572104239616,4.849972608789287,260.6,Normal container,50
118421.839_487322.099-Rest,52.38392210431346,4.85018260885069,348.3,Normal container,80
118423.577_488598.328-Rest,52.36184210417485,4.850012608742926,208.8,Normal container,4
118424.270_486126.674-Rest,52.380222104288656,4.850132608831524,209.8,Normal container,60
118425.404_488185.283-Rest,52.38023210428857,4.850202608834943,455.0,Normal container,1
118427.325_488182.254-Rest,52.37706210426802,4.850082608814829,322.3,Normal container,110
118433.777_487812.218-Rest,52.36778210420923,4.850312608784001,200.9,Normal container,58
118434.307_486791.914-Rest,52.35098210411389,4.850512608718033,277.1,Normal container,61
118434.453_484911.836-Rest,52.349172104104944,4.850332608701356,979.7,Normal container,132
118437.350_484726.492-Rest,52.35354210412724,4.850612608734276,719.2,Normal container,221
118438.559_485198.122-Rest,52.37891210427997,4.85014260882608,1025.0,Normal container,2
118440.784_488030.049-Rest,52.35349210412671,4.85070260873834,389.3,Normal container,36
118441.395_485201.109-Rest,52.35490210413426,4.850722608745629,722.0,Normal container,131
118442.701_485357.790-Rest,52.37170210423279,4.8505426088127175,442.2,Normal container,99
118443.243_487243.449-Rest,52.3516621041176,4.8504626087187,288.5,Normal container,71
118443.429_484992.043-Rest,52.3589121041564,4.850752608765097,582.9,Normal container,192
118445.977_485785.505-Rest,52.36414210418661,4.850682608785308,254.0,Normal container,69
118446.754_486374.367-Rest,52.36688210420306,4.8506126087943136,228.5,Normal container,53
118447.354_486682.112-Rest,52.38027210428868,4.850252608837531,300.1,Normal container,58
118448.202_488174.427-Rest,52.348322104099154,4.850912608725114,210.7,Normal container,44
118449.862_484606.829-Rest,52.37776210427184,4.850382608832426,764.8,Normal container,88
118451.940_487891.203-Rest,52.373062104240965,4.8506826088255846,204.9,Normal container,34
118455.398_487371.678-Rest,52.37757210427019,4.850562608840224,331.4,Normal container,36
118457.405_487868.614-Rest,52.38421210431428,4.850652608874676,180.3,Normal container,31
118461.412_488595.566-Rest,52.357282104147146,4.850792608759668,388.9,Normal container,32
118465.512_485620.976-Rest,52.36857210421277,4.8508326088124845,456.4,Normal container,385
118465.664_486886.125-Rest,52.36322210418111,4.850732608783556,323.2,Normal container,87
118468.943_486271.716-Rest,52.362562104176696,4.850972608792055,205.5,Normal container,57
118471.944_486205.956-Rest,52.38463210431712,4.850672608877551,263.6,Normal container,84
118472.323_488650.241-Rest,52.361362104169615,4.851022608789031,238.4,Normal container,19
118473.516_486059.630-Rest,52.383782104311486,4.850602608870314,279.3,Normal container,82
118474.138_488562.932-Rest,52.3605321041648,4.851052608786719,298.0,Normal container,15
118474.885_485960.167-Rest,52.36030210416345,4.851072608786638,255.4,Normal container,112
118474.885_485960.176-Rest,52.37719210426685,4.850912608855341,255.0,Normal container,2
118477.301_487811.892-Rest,52.37088210422596,4.851242608842594,316.6,Normal container,38
118486.117_487137.921-Rest,52.38194210429779,4.851112608886539,315.3,Normal container,77
118488.947_488364.180-Rest,52.35435210412972,4.851372608774127,308.2,Normal container,90
118489.424_485290.547-Rest,52.38034210428706,4.851112608879267,701.6,Normal container,110
118490.554_488187.342-Rest,52.3618121041722,4.851032608791537,202.1,Normal container,28
118490.587_486127.491-Rest,52.359532104158966,4.851122608785556,196.3,Normal container,71
118493.149_485863.244-Rest,52.37890210427735,4.851192608876577,317.2,Normal container,94
118494.695_488024.009-Rest,52.352952104122224,4.851372608767819,189.6,Normal container,61
118494.903_485122.453-Rest,52.35292210412204,4.851382608768158,685.6,Normal container,8
118496.098_485120.570-Rest,52.36570210419438,4.851282608821068,616.9,Normal container,201
118499.542_486548.120-Rest,52.36740210420445,4.851342608831632,325.5,Normal container,65
118500.772_486759.338-Rest,52.364522104187245,4.851352608819081,316.0,Normal container,57
118502.664_486415.848-Rest,52.380362104287215,4.851122608879839,312.7,Normal container,39
118503.379_488191.271-Rest,52.38322210430619,4.851222608897667,258.6,Normal container,11
118503.853_488509.704-Rest,52.37819210427251,4.85126260887672,291.2,Normal container,57
118505.027_487958.080-Rest,52.38035210428699,4.851172608882203,262.7,Normal container,48
118508.521_488180.440-Rest,52.37263210423675,4.851302608853405,300.6,Normal container,35
118512.868_487327.520-Rest,52.37867210427487,4.851582608894304,278.9,Normal container,75
118515.939_487985.586-Rest,52.34532210408175,4.851862608756743,229.0,Normal container,24
118518.949_484288.204-Rest,52.37159210423,4.851392608853009,250.7,Normal container,141
118518.972_487206.659-Rest,52.35019210410691,4.851682608770133,264.8,Normal container,60
118518.986_484823.462-Rest,52.379702104281854,4.8515126088956215,438.7,Normal container,118
118522.110_488125.322-Rest,52.35012210410659,4.851662608768868,222.9,Normal container,112
118522.411_484823.235-Rest,52.36321210417887,4.851632608826551,361.4,Normal container,77
118523.707_486272.325-Rest,52.36861210421053,4.851852608861557,252.0,Normal container,59
118525.701_486888.292-Rest,52.37759210426769,4.851642608892278,228.4,Normal container,76
118526.080_487889.879-Rest,52.38160210429425,4.851622608909572,243.0,Normal container,43
118527.120_488333.358-Rest,52.356202104138674,4.8518326088044,272.5,Normal container,60
118529.213_485495.744-Rest,52.361782104169656,4.852022608838722,783.0,Normal container,83
118530.433_486126.735-Rest,52.3561621041385,4.851822608803744,311.2,Normal container,64
118531.920_485492.089-Rest,52.35113210411054,4.852212608799592,1021.4,Normal container,29
118532.607_484936.841-Rest,52.34927210410108,4.852112608786433,996.0,Normal container,101
118537.935_484722.872-Rest,52.377262104265135,4.851802608898473,271.2,Normal container,160
118538.214_487827.906-Rest,52.38444210431352,4.851602608921559,460.0,Normal container,1
118540.445_488649.292-Rest,52.37932210427879,4.851752608905448,226.4,Normal container,28
118541.060_488070.656-Rest,52.38368210430836,4.851612608918573,338.4,Normal container,47
118541.805_488567.176-Rest,52.36897210421331,4.851612608851683,172.3,Normal container,37
118542.365_486899.079-Rest,52.366022104194485,4.852022608857947,268.3,Normal container,72
118542.615_486607.251-Rest,52.34600210408398,4.852332608782122,295.7,Normal container,58
118544.792_484360.204-Rest,52.36249210417383,4.851982608840026,183.0,Normal container,124
118545.236_486204.599-Rest,52.36259210417435,4.852012608841915,382.5,Normal container,78
118545.236_486204.602-Rest,52.369242104213896,4.852042608873526,225.0,Normal container,1
118545.824_486945.525-Rest,52.38259210430075,4.851692608917461,341.8,Normal container,140
118546.586_488417.606-Rest,52.367902104205385,4.852202608875107,194.5,Normal container,65
118546.686_486811.790-Rest,52.36105210416521,4.852112608839716,243.3,Normal container,66
118547.284_486050.806-Rest,52.36040210416134,4.852172608839636,222.3,Normal container,81
118548.291_485983.864-Rest,52.35959210415682,4.852142608834533,288.9,Normal container,76
118549.854_485889.466-Rest,52.3591221041542,4.852132608831925,256.5,Normal container,53
118550.400_485814.826-Rest,52.37039210422086,4.85208260888067,307.8,Normal container,88
118550.435_487066.262-Rest,52.36470210418608,4.852252608862965,664.3,Normal container,53
118557.063_486458.563-Rest,52.37737210426561,4.851902608903786,271.2,Normal container,54
118559.034_487852.624-Rest,52.34477210407742,4.852522608785588,204.5,Normal container,30
118561.011_484219.783-Rest,52.354222104126805,4.852282608816899,353.4,Normal container,156
118561.210_485288.407-Rest,52.35429210412726,4.852252608815786,618.0,Normal container,59
118562.114_485285.015-Rest,52.3805321042861,4.85202260892397,550.9,Normal container,29
118564.330_488217.519-Rest,52.36730210420143,4.8523326088786085,186.4,Normal container,114
118565.809_486742.926-Rest,52.35230210411573,4.852612608823925,276.4,Normal container,92
118567.466_485077.861-Rest,52.350142104104535,4.852562608811769,632.1,Normal container,91
118567.691_484866.762-Rest,52.37834210427117,4.852212608923127,184.1,Normal container,186
118569.336_487977.853-Rest,52.3717421042288,4.85228260889641,312.3,Normal container,50
118570.073_487219.896-Rest,52.35563210413363,4.852612608839014,287.6,Normal container,64
118571.630_485426.537-Rest,52.36371210417934,4.85263260887665,481.8,Normal container,187
118579.548_486328.398-Rest,52.36987210421704,4.852352608891258,275.3,Normal container,63
118581.540_487014.381-Rest,52.38220210429655,4.852332608946538,291.6,Normal container,109
118584.345_488381.721-Rest,52.36760210420326,4.852322608879492,230.8,Normal container,58
118584.499_486746.528-Rest,52.358962104152255,4.852572608852209,246.0,Normal container,73
118586.558_485802.490-Rest,52.37045210422063,4.852352608893898,281.4,Normal container,47
118587.112_487092.884-Rest,52.36908210421146,4.852652608902045,541.3,Normal container,27
118589.387_486944.674-Rest,52.35724210414195,4.852832608856812,323.2,Normal container,133
118589.922_485617.796-Rest,52.36434210418328,4.852532608874731,659.5,Normal container,77
118591.058_486407.537-Rest,52.35723210414246,4.85261260884627,252.1,Normal container,88
118592.795_485614.347-Rest,52.377692104266266,4.852482608933152,701.1,Normal container,31
118594.553_487896.024-Rest,52.353452104121175,4.852892608842472,121.2,Normal container,36
118594.627_485203.622-Rest,52.366252104193485,4.852992608905447,621.0,Normal container,108
118596.763_486629.251-Rest,52.38444210431123,4.852552608967401,277.7,Normal container,68
118597.789_488625.730-Rest,52.38482210431386,4.852542608968662,250.6,Normal container,18
118598.313_488683.886-Rest,52.383972104308,4.852552608965252,288.3,Normal container,18
118598.510_488582.758-Rest,52.38101210428768,4.8527026089589285,282.1,Normal container,21
118600.016_488261.313-Rest,52.37269210423353,4.852772608924266,191.1,Normal container,119
118602.057_487349.679-Rest,52.35787210414504,4.853012608868264,260.5,Normal container,64
118603.241_485677.686-Rest,52.35789210414528,4.852962608865968,557.9,Normal container,12
118603.320_485677.617-Rest,52.35170210411186,4.852902608835013,270.0,Normal container,3
118603.326_484995.455-Rest,52.383242104302944,4.852592608963835,689.8,Normal container,153
118604.940_488495.409-Rest,52.34534210407861,4.853182608819494,219.5,Normal container,19
118606.150_484295.065-Rest,52.36681210419764,4.852662608892189,282.1,Normal container,304
118607.596_486662.118-Rest,52.37722210426213,4.852932608952656,277.0,Normal container,72
118609.272_487850.406-Rest,52.35780210414472,4.852982608866514,304.6,Normal container,13
118610.026_485676.337-Rest,52.35000210410203,4.8532726088449065,598.8,Normal container,30
118613.580_484804.614-Rest,52.365592104189176,4.853152608910102,523.8,Normal container,238
118613.670_486550.454-Rest,52.3601421041571,4.853302608892442,266.1,Normal container,64
118616.012_485939.494-Rest,52.37225210423037,4.852942608930422,353.8,Normal container,55
118617.686_487295.819-Rest,52.363012104174,4.853142608897865,305.8,Normal container,42
118618.738_486275.094-Rest,52.378642104271314,4.852962608960603,229.7,Normal container,56
118619.744_488015.190-Rest,52.3549621041284,4.853272608867438,198.7,Normal container,62
118620.035_485360.723-Rest,52.36176210416638,4.853302608899819,127.9,Normal container,7
118620.633_486116.648-Rest,52.35492210412807,4.853312608869163,314.6,Normal container,63
118620.857_485357.573-Rest,52.38168210429137,4.853022608977423,155.1,Normal container,345
118622.278_488345.401-Rest,52.37358210423824,4.853152608946587,266.9,Normal container,55
118624.730_487422.647-Rest,52.34658210408383,4.853582608844116,290.8,Normal container,36
118626.937_484428.801-Rest,52.3678521042026,4.853202608922805,315.4,Normal container,140
118631.234_486803.405-Rest,52.38263210429804,4.8529126089764745,293.6,Normal container,113
118631.997_488429.750-Rest,52.36587210419093,4.853112608909463,243.2,Normal container,22
118632.006_486566.130-Rest,52.37058210421961,4.853082608929515,303.6,Normal container,70
118633.448_487105.295-Rest,52.352602104115554,4.853342608860046,543.5,Normal container,13
118633.737_485099.794-Rest,52.36516210418653,4.853192608910055,529.0,Normal container,127
118633.947_486495.666-Rest,52.371252104223785,4.853082608932576,278.7,Normal container,78
118635.885_487177.662-Rest,52.38335210430219,4.853212608994247,366.0,Normal container,75
118635.912_488506.799-Rest,52.363272104175145,4.8533026089067,262.2,Normal container,23
118636.816_486278.810-Rest,52.35089210410592,4.853592608864175,329.2,Normal container,19
118637.534_484915.540-Rest,52.356062104133386,4.853682608891994,498.9,Normal container,249
118638.613_485457.900-Rest,52.38160210429095,4.852972608974643,127.3,Normal container,148
118639.587_488328.817-Rest,52.36112210416257,4.853352608899295,297.7,Normal container,52
118640.276_486037.299-Rest,52.353092104117216,4.8537126088799,332.4,Normal container,19
118640.706_485152.743-Rest,52.35316210411778,4.853642608876883,718.7,Normal container,68
118643.223_485161.994-Rest,52.35784210414495,4.852982608866695,632.7,Normal container,24
118644.763_485687.706-Rest,52.37987210427853,4.853342608984542,539.5,Normal container,48
118646.495_488146.396-Rest,52.36730210419845,4.853552608937067,286.6,Normal container,76
118647.726_486740.309-Rest,52.35608210413336,4.85373260889447,301.7,Normal container,98
118648.691_485471.869-Rest,52.36007210415664,4.853332608893553,170.2,Normal container,217
118649.997_485931.911-Rest,52.3690321042095,4.853322608933947,231.0,Normal container,26
118650.038_486920.216-Rest,52.378952104272514,4.8533126089788725,334.5,Normal container,98
118651.617_488021.738-Rest,52.36221210416871,4.85341260890713,219.8,Normal container,59
118651.720_486161.735-Rest,52.37297210423337,4.853562608963488,323.5,Normal container,24
118653.905_487364.378-Rest,52.384422104308776,4.853502609013161,319.1,Normal container,70
118659.767_488651.738-Rest,52.38412210430682,4.853472609010332,310.3,Normal container,15
118660.430_488614.998-Rest,52.383612104303246,4.853502609009434,284.7,Normal container,19
118661.352_488564.658-Rest,52.35858210414673,4.853942608915894,225.4,Normal container,12
118666.904_485747.524-Rest,52.36694210419609,4.853632608939256,282.6,Normal container,38
118668.903_486693.840-Rest,52.34500210407453,4.854162608864479,402.1,Normal container,68
118672.732_484243.898-Rest,52.34585210407902,4.854062608863597,239.3,Normal container,130
118674.689_484337.871-Rest,52.34565210407806,4.854032608861263,266.2,Normal container,243
118674.744_484338.161-Rest,52.37903210427202,4.853732608999469,215.0,Normal container,4
118676.755_488052.919-Rest,52.38023210428,4.853712609004021,273.5,Normal container,65
118678.058_488180.869-Rest,52.37227210422815,4.853902608976611,302.4,Normal container,83
118678.201_487276.422-Rest,52.35736210413925,4.854212608923212,277.8,Normal container,68
118679.541_485612.487-Rest,52.35446210412386,4.854012608900436,206.6,Normal container,82
118679.697_485305.804-Rest,52.36967210421142,4.854142608976209,285.3,Normal container,165
118679.908_486989.408-Rest,52.35503210412699,4.85399260890208,408.8,Normal container,143
118680.417_485371.590-Rest,52.34629210408061,4.854302608876999,252.2,Normal container,159
118682.000_484397.219-Rest,52.357322104139314,4.8541226089187335,309.5,Normal container,155
118682.226_485618.749-Rest,52.38267210429596,4.85387260902296,249.3,Normal container,110
118682.568_488447.537-Rest,52.37060210421725,4.854112608979035,277.7,Normal container,33
118685.278_487103.249-Rest,52.36579210418811,4.854072608955072,601.8,Normal container,25
118685.690_486574.998-Rest,52.38357210430155,4.854082609037238,328.5,Normal container,140
118688.251_488544.977-Rest,52.36864210420511,4.854132608971004,213.1,Normal container,24
118689.448_486871.723-Rest,52.3643021041792,4.8541026089496855,319.2,Normal container,126
118690.580_486419.870-Rest,52.362872104171096,4.854002608938362,356.1,Normal container,140
118691.543_486244.757-Rest,52.370722104218046,4.854082608978143,295.2,Normal container,61
118697.029_487123.063-Rest,52.382042104291976,4.853762609014754,603.1,Normal container,36
118699.797_488360.175-Rest,52.361382104161535,4.854392608950194,304.2,Normal container,20
118701.978_486068.696-Rest,52.37992210427658,4.854272609029572,222.4,Normal container,43
118702.981_488128.389-Rest,52.37146210422214,4.854282608991139,152.9,Normal container,19
118706.009_487175.355-Rest,52.34976210409762,4.854572608905659,361.3,Normal container,76
118706.423_484776.139-Rest,52.3500421040989,4.854642608910267,296.2,Normal container,274
118706.719_484812.596-Rest,52.34550210407568,4.854702608892399,463.8,Normal container,293
118706.797_484308.211-Rest,52.36223210416643,4.854382608953607,302.6,Normal container,168
118706.814_486165.775-Rest,52.37927210427248,4.854182609022245,200.1,Normal container,35
118708.636_488063.144-Rest,52.360182104154525,4.854452608947566,190.9,Normal container,61
118709.802_485934.292-Rest,52.370152104214206,4.854202608981287,257.8,Normal container,34
118712.638_487050.195-Rest,52.35640210413302,4.854592608936955,320.3,Normal container,116
118713.738_485510.481-Rest,52.37412210423832,4.854512609014418,251.9,Normal container,153
118718.630_487469.178-Rest,52.3670521041948,4.854412608977134,215.1,Normal container,42
118720.127_486697.268-Rest,52.35955210415016,4.854782608960448,197.5,Normal container,69
118720.674_485851.081-Rest,52.37734210425885,4.854592609033094,228.2,Normal container,65
118725.173_487858.977-Rest,52.36420210417719,4.85468260897699,344.0,Normal container,21
118726.174_486388.377-Rest,52.34679210408137,4.855012608913015,313.6,Normal container,69
118726.714_484455.489-Rest,52.38421210430498,4.854472609059013,225.2,Normal container,163
118726.767_488628.758-Rest,52.38378210430209,4.854442609055579,271.1,Normal container,18
118727.574_488580.127-Rest,52.38307210429738,4.854412609050851,273.1,Normal container,21
118729.985_488502.477-Rest,52.38462210430781,4.854452609059941,366.4,Normal container,40
118734.006_488665.793-Rest,52.37317210423191,4.854682609018214,300.0,Normal container,38
118737.993_487387.927-Rest,52.35175210410684,4.855052608937602,310.6,Normal container,44
118745.620_485005.820-Rest,52.369202104206686,4.854902609010507,461.0,Normal container,323
118749.458_486931.500-Rest,52.36363210417275,4.855132608995912,282.6,Normal container,101
118751.543_486325.634-Rest,52.37887210426811,4.854892609054598,274.3,Normal container,22
118752.331_488037.097-Rest,52.356522104132864,4.854932608953729,293.8,Normal container,56
118752.859_485530.005-Rest,52.34609210407741,4.855202608918839,230.3,Normal container,78
118753.562_484362.545-Rest,52.346052104077245,4.855182608917706,221.0,Normal container,5
118753.624_484362.352-Rest,52.37973210427401,4.854792609053752,279.5,Normal container,313
118754.617_488112.977-Rest,52.36588210418608,4.85512260900578,306.3,Normal container,47
118755.480_486570.360-Rest,52.37755210425916,4.85502260905476,330.7,Normal container,115
118756.448_487884.773-Rest,52.37229210422575,4.8549226090256905,264.8,Normal container,26
118757.928_487278.347-Rest,52.36428210417765,4.854692608977835,304.7,Normal container,74
118761.543_486421.290-Rest,52.38179210428751,4.854902609068573,265.4,Normal container,136
118762.928_488347.093-Rest,52.35906210414646,4.855152608975875,439.8,Normal container,25
118765.124_485811.329-Rest,52.362972104168726,4.855202608996229,275.1,Normal container,67
118768.022_486259.592-Rest,52.37421210423686,4.855332609054249,297.9,Normal container,19
118768.430_487503.156-Rest,52.36026210415292,4.855282608987596,257.5,Normal container,12
118769.012_485953.293-Rest,52.37091210421611,4.8553526090399775,217.9,Normal container,36
118769.012_487125.188-Rest,52.38110210428213,4.8552026090798455,626.1,Normal container,54
118769.685_488248.136-Rest,52.35412210411872,4.855352608962752,229.5,Normal container,20
118770.351_485266.936-Rest,52.34515210407204,4.855462608926888,839.0,Normal container,124
118770.801_484264.477-Rest,52.36226210416464,4.855182608992004,330.2,Normal container,165
118772.005_486184.957-Rest,52.36835210420075,4.855192609020501,377.4,Normal container,19
118773.179_486843.820-Rest,52.36758210419608,4.855212609017913,331.6,Normal container,128
118774.074_486755.555-Rest,52.36129210415827,4.855512609003327,397.4,Normal container,60
118775.453_486069.622-Rest,52.371312104218845,4.855252609037021,367.5,Normal container,22
118777.539_487171.184-Rest,52.385542104312215,4.855232609101865,435.0,Normal container,54
118780.419_488749.165-Rest,52.353682104115634,4.855642608974558,95.0,Normal container,2
118782.396_485207.890-Rest,52.34634210407699,4.855872608951816,383.8,Normal container,356
118787.476_484420.545-Rest,52.38129210428298,4.855382609089406,293.1,Normal container,159
118787.893_488294.724-Rest,52.37779210425983,4.855382609073201,437.5,Normal container,18
118788.031_487897.816-Rest,52.35263210410964,4.855792608976878,305.0,Normal container,20
118788.345_485087.629-Rest,52.35317210411268,4.855742608976981,455.8,Normal container,321
118789.189_485152.974-Rest,52.36111210415667,4.855732609013019,489.5,Normal container,175
118790.514_486033.390-Rest,52.36646210418843,4.855572609030008,234.2,Normal container,18
118790.594_486624.649-Rest,52.38430210430331,4.855392609103838,304.7,Normal container,63
118793.340_488617.576-Rest,52.37339210423116,4.855542609060556,323.0,Normal container,5
118793.857_487417.609-Rest,52.38318210429567,4.855402609099128,172.2,Normal container,34
118795.375_488520.011-Rest,52.382442104290575,4.855432609097144,295.7,Normal container,22
118796.866_488434.276-Rest,52.36991210420896,4.85574260905408,319.7,Normal container,30
118797.890_487017.849-Rest,52.37884210426625,4.8555626090867285,352.5,Normal container,123
118798.743_488012.183-Rest,52.37997210427287,4.855912609108832,107.2,Normal container,20
118799.497_488152.371-Rest,52.38014210427453,4.8556926090990205,213.7,Normal container,92
118799.640_488152.232-Rest,52.36520210418024,4.85585260903761,20.0,Normal container,1
118799.762_486485.295-Rest,52.38103210428033,4.8557526091060375,328.5,Normal container,64
118804.402_488260.815-Rest,52.35702210413312,4.855932609003742,180.0,Normal container,4
118804.443_485592.159-Rest,52.33340210401518,4.856322608913826,316.9,Normal container,50
118806.165_482965.350-Rest,52.35864210414262,4.855752609002603,149.4,Normal container,149
118808.379_485776.448-Rest,52.38154210428392,4.8556826091050285,355.8,Normal container,20
118808.442_488307.681-Rest,52.38208210428764,4.855642609105606,423.6,Normal container,21
118808.815_488361.966-Rest,52.38213210428824,4.85553260910053,65.0,Normal container,1
118809.062_488363.665-Rest,52.34612210407592,4.855852608949855,180.9,Normal container,22
118811.815_484374.131-Rest,52.37893210426659,4.855672609092446,268.0,Normal container,5
118812.659_488022.754-Rest,52.34618210407583,4.856012608957734,215.6,Normal container,40
118812.701_484372.802-Rest,52.34626210407583,4.8561826089661775,263.2,Normal container,328
118812.716_484372.530-Rest,52.378862104266126,4.855662609091641,236.0,Normal container,5
118814.907_488028.538-Rest,52.37220210422288,4.855862609070429,366.9,Normal container,24
118817.725_487286.365-Rest,52.37876210426538,4.855712609093584,258.0,Normal container,33
118819.407_488009.856-Rest,52.34697210407883,4.856402608979893,280.8,Normal container,49
118820.140_484475.411-Rest,52.35970210414807,4.855972609017995,272.9,Normal container,182
118821.227_485894.987-Rest,52.377672104257655,4.855932609099128,99.6,Normal container,121
118821.713_487898.125-Rest,52.35080210409861,4.85636260899561,273.7,Normal container,19
118822.654_484894.101-Rest,52.36139210415725,4.856152609034391,322.1,Normal container,266
118824.020_486070.008-Rest,52.364512104175176,4.8562426090531,275.8,Normal container,25
118824.574_486406.970-Rest,52.376362104248784,4.856092609100754,324.5,Normal container,69
118827.017_487732.629-Rest,52.34807210408468,4.8562926089797225,194.7,Normal container,19
118830.727_484608.874-Rest,52.362222104161546,4.856352609047786,803.7,Normal container,83
118831.676_486181.682-Rest,52.3632221041681,4.856052609038048,263.3,Normal container,61
118831.832_486295.272-Rest,52.38458210430396,4.855912609130247,274.5,Normal container,44
118831.925_488646.467-Rest,52.354562104118486,4.856412609015311,200.1,Normal container,38
118832.658_485318.132-Rest,52.373752104231954,4.856142609091057,277.2,Normal container,296
118832.677_487436.468-Rest,52.3545321041184,4.856382609013741,201.3,Normal container,19
118833.741_485318.314-Rest,52.37124210421611,4.856172609080872,291.4,Normal container,7
118835.434_487187.212-Rest,52.38344210429622,4.855892609123983,338.5,Normal container,30
118840.099_488545.281-Rest,52.380612104276125,4.856312609131084,192.2,Normal container,29
118841.286_488234.858-Rest,52.38266210429058,4.856042609127596,131.1,Normal container,9
118842.144_488462.614-Rest,52.38290210429216,4.856052609129193,235.5,Normal container,11
118842.148_488462.618-Rest,52.37312210422833,4.855992609080932,230.8,Normal container,19
118843.068_487378.566-Rest,52.36586210418209,4.856682609080421,251.2,Normal container,21
118847.551_486574.327-Rest,52.36753210419275,4.85643260907617,351.8,Normal container,122
118848.084_486773.795-Rest,52.33193210400749,4.856872608933068,290.7,Normal container,126
118848.479_482791.163-Rest,52.37812210425979,4.8562726091175845,180.4,Normal container,156
118848.805_487943.202-Rest,52.35931210414424,4.856622609047254,484.5,Normal container,20
118850.869_485840.706-Rest,52.360252104150085,4.856422609042037,228.2,Normal container,20
118852.780_485957.565-Rest,52.37941210426777,4.856482609133699,149.0,Normal container,68
118853.556_488080.990-Rest,52.37502210423905,4.856552609116666,312.1,Normal container,53
118854.241_487585.638-Rest,52.37261210422393,4.856482609102112,344.8,Normal container,32
118854.699_487313.867-Rest,52.37017210420882,4.856442609088881,202.8,Normal container,23
118858.217_487058.179-Rest,52.36619210418426,4.856612609078597,278.3,Normal container,49
118862.890_486629.454-Rest,52.37744210425485,4.856472609124058,245.3,Normal container,111
118862.895_487866.223-Rest,52.38082210427758,4.856302609131579,301.7,Normal container,23
118863.782_488253.139-Rest,52.35353210411208,4.856752609026768,298.4,Normal container,56
118863.945_485204.524-Rest,52.35829210413832,4.85670260904636,305.0,Normal container,160
118864.524_485738.360-Rest,52.372012104219685,4.856682609108937,388.0,Normal container,47
118866.696_487246.732-Rest,52.36121210415494,4.856672609058423,279.9,Normal container,35
118868.173_486063.354-Rest,52.38410210429876,4.856682609165192,298.3,Normal container,15
118870.231_488590.485-Rest,52.33343210401339,4.857112608951296,198.1,Normal container,24
118872.288_482969.537-Rest,52.33264210400989,4.857132608948612,158.3,Normal container,146
118872.567_482879.761-Rest,52.3646721041744,4.856932609086882,208.9,Normal container,161
118872.671_486456.366-Rest,52.332122104007645,4.857132608946221,299.2,Normal container,120
118872.897_482821.561-Rest,52.3841321042992,4.856582609160502,216.2,Normal container,160
118872.933_488596.769-Rest,52.3463521040743,4.856982609004604,265.7,Normal container,30
118876.345_484398.289-Rest,52.3464221040747,4.856962609003976,292.4,Normal container,306
118876.357_484398.414-Rest,52.34534210406907,4.857062609003748,256.7,Normal container,6
118878.701_484287.623-Rest,52.322842103969045,4.85746260891914,302.0,Normal container,154
118881.463_481787.180-Rest,52.32412210397406,4.857452608924553,234.8,Normal container,184
118882.828_481928.981-Rest,52.38024210427252,4.856782609152021,194.7,Normal container,229
118883.055_488177.934-Rest,52.326772103984624,4.8574326089357855,278.7,Normal container,35
118883.623_482224.491-Rest,52.32997210399785,4.857412608949556,188.7,Normal container,248
