date,truck_num,tot_weight
2020-01-15,truck26,12085.0
2020-01-15,truck27,4635.0
2020-01-15,truck28,5720.0
2020-01-15,truck29,9960.0
2020-01-15,truck30,8280.0
2020-01-16,truck0,15795.0
2020-01-16,truck1,8285.0
2020-01-16,truck2,15885.0
2020-01-16,truck3,14440.0
2020-01-16,truck4,15480.0
2020-01-16,truck5,15845.0
2020-01-16,truck6,15865.0
2020-01-16,truck7,15940.0
2020-01-16,truck8,15995.0
2020-01-16,truck9,12245.0
2020-01-16,truck10,15980.0
2020-01-16,truck11,7430.0
2020-01-16,truck12,5735.0
2020-01-16,truck13,15635.0
2020-01-16,truck14,15750.0
2020-01-16,truck15,15955.0
2020-01-16,truck16,15780.0
2020-01-16,truck17,5.0
2020-01-16,truck18,3310.0
2020-01-16,truck19,15975.0
2020-01-16,truck20,15715.0
2020-01-16,truck21,1185.0
2020-01-16,truck22,15895.0
2020-01-16,truck23,15905.0
2020-01-16,truck24,3165.0
2020-01-16,truck25,7125.0
2020-01-16,truck26,3660.0
2020-01-16,truck27,2125.0
2020-01-16,truck28,10875.0
2020-01-16,truck29,14785.0
2020-01-16,truck30,7590.0
2020-01-16,truck31,10335.0
2020-01-16,truck32,10150.0
2020-01-16,truck33,160.0
2020-01-17,truck0,10135.0
2020-01-17,truck1,9255.0
2020-01-17,truck2,11250.0
2020-01-17,truck3,13065.0
2020-01-17,truck4,14565.0
2020-01-17,truck5,15980.0
2020-01-17,truck6,15870.0
2020-01-17,truck7,15145.0
2020-01-17,truck8,15815.0
2020-01-17,truck9,15120.0
2020-01-17,truck10,12280.0
2020-01-17,truck11,15835.0
2020-01-17,truck12,3960.0
2020-01-17,truck13,15930.0
2020-01-17,truck14,3995.0
2020-01-17,truck15,15765.0
2020-01-17,truck16,14260.0
2020-01-17,truck17,11430.0
2020-01-17,truck18,15990.0
2020-01-17,truck19,175.0
2020-01-17,truck20,10.0
2020-01-17,truck21,14815.0
2020-01-17,truck22,9270.0
2020-01-17,truck23,12555.0
2020-01-17,truck24,5165.0
2020-01-17,truck25,8830.0
2020-01-17,truck26,1030.0
2020-01-17,truck27,14095.0
2020-01-17,truck28,340.0
2020-01-17,truck29,7625.0
2020-01-17,truck30,10430.0
2020-01-18,truck0,14745.0
2020-01-18,truck1,5575.0
2020-01-18,truck2,8165.0
2020-01-18,truck3,1530.0
2020-01-18,truck4,6585.0
2020-01-18,truck5,4570.0
2020-01-18,truck6,8095.0
2020-01-18,truck7,15910.0
2020-01-18,truck8,4460.0
2020-01-18,truck9,175.0
2020-01-18,truck10,5255.0
2020-01-18,truck11,5055.0
2020-01-18,truck12,1355.0
2020-01-19,truck0,15650.0
2020-01-19,truck1,9715.0
2020-01-19,truck2,2750.0
2020-01-19,truck3,7275.0
2020-01-19,truck4,6640.0
2020-01-20,truck0,15845.0
2020-01-20,truck1,15960.0
2020-01-20,truck2,14880.0
2020-01-20,truck3,15985.0
2020-01-20,truck4,15955.0
2020-01-20,truck5,9950.0
2020-01-20,truck6,15910.0
2020-01-20,truck7,15960.0
2020-01-20,truck8,15980.0
2020-01-20,truck9,15985.0
2020-01-20,truck10,15715.0
2020-01-20,truck11,14135.0
2020-01-20,truck12,7330.0
2020-01-20,truck13,15965.0
2020-01-20,truck14,15830.0
2020-01-20,truck15,12570.0
2020-01-20,truck16,7040.0
2020-01-20,truck17,15230.0
2020-01-20,truck18,10160.0
2020-01-20,truck19,15700.0
2020-01-20,truck20,3530.0
2020-01-20,truck21,12890.0
2020-01-20,truck22,3915.0
2020-01-20,truck23,15900.0
2020-01-20,truck24,14405.0
2020-01-20,truck25,11625.0
2020-01-20,truck26,15915.0
2020-01-20,truck27,3710.0
2020-01-20,truck28,15820.0
2020-01-20,truck29,11190.0
2020-01-20,truck30,15475.0
2020-01-20,truck31,7760.0
2020-01-20,truck32,1265.0
2020-01-20,truck33,14390.0
2020-01-20,truck34,2765.0
2020-01-20,truck35,10230.0
2020-01-20,truck36,6080.0
2020-01-20,truck37,13515.0
2020-01-21,truck0,12340.0
2020-01-21,truck1,15920.0
2020-01-21,truck2,15895.0
2020-01-21,truck3,15945.0
2020-01-21,truck4,14790.0
2020-01-21,truck5,15670.0
2020-01-21,truck6,15965.0
2020-01-21,truck7,15950.0
2020-01-21,truck8,15900.0
2020-01-21,truck9,15870.0
2020-01-21,truck10,15535.0
2020-01-21,truck11,15775.0
2020-01-21,truck12,560.0
2020-01-21,truck13,13690.0
2020-01-21,truck14,15685.0
2020-01-21,truck15,12300.0
2020-01-21,truck16,9045.0
2020-01-21,truck17,14775.0
2020-01-21,truck18,14770.0
2020-01-21,truck19,1610.0
2020-01-21,truck20,15625.0
2020-01-21,truck21,15850.0
2020-01-21,truck22,15290.0
2020-01-21,truck23,15780.0
2020-01-21,truck24,9820.0
2020-01-21,truck25,10845.0
2020-01-21,truck26,13305.0
2020-01-21,truck27,3835.0
2020-01-21,truck28,15610.0
2020-01-21,truck29,15845.0
2020-01-21,truck30,15895.0
2020-01-21,truck31,1470.0
2020-01-21,truck32,6230.0
2020-01-21,truck33,10495.0
2020-01-21,truck34,12245.0
2020-01-21,truck35,6650.0
2020-01-21,truck36,3380.0
2020-01-22,truck0,15890.0
2020-01-22,truck1,15935.0
2020-01-22,truck2,12735.0
2020-01-22,truck3,15990.0
2020-01-22,truck4,15955.0
2020-01-22,truck5,7800.0
2020-01-22,truck6,15995.0
2020-01-22,truck7,13470.0
2020-01-22,truck8,2305.0
2020-01-22,truck9,15665.0
2020-01-22,truck10,15810.0
2020-01-22,truck11,15940.0
2020-01-22,truck12,13930.0
2020-01-22,truck13,15770.0
2020-01-22,truck14,15905.0
2020-01-22,truck15,15925.0
2020-01-22,truck16,5845.0
2020-01-22,truck17,265.0
2020-01-22,truck18,10280.0
2020-01-22,truck19,15805.0
2020-01-22,truck20,14775.0
2020-01-22,truck21,15700.0
2020-01-22,truck22,15925.0
2020-01-22,truck23,2885.0
2020-01-22,truck24,14845.0
2020-01-22,truck25,14990.0
2020-01-22,truck26,11140.0
2020-01-22,truck27,735.0
2020-01-22,truck28,15185.0
2020-01-22,truck29,9725.0
2020-01-22,truck30,9340.0
2020-01-22,truck31,3225.0
2020-01-22,truck32,9300.0
2020-01-22,truck33,2035.0
2020-01-22,truck34,6180.0
2020-01-23,truck0,15960.0
2020-01-23,truck1,15075.0
2020-01-23,truck2,15860.0
2020-01-23,truck3,15980.0
2020-01-23,truck4,15920.0
2020-01-23,truck5,15965.0
2020-01-23,truck6,15910.0
2020-01-23,truck7,15910.0
2020-01-23,truck8,15990.0
2020-01-23,truck9,12665.0
2020-01-23,truck10,15955.0
2020-01-23,truck11,15925.0
2020-01-23,truck12,10010.0
2020-01-23,truck13,13165.0
2020-01-23,truck14,7185.0
2020-01-23,truck15,3685.0
2020-01-23,truck16,15570.0
2020-01-23,truck17,6310.0
2020-01-23,truck18,13945.0
2020-01-23,truck19,11125.0
2020-01-23,truck20,15130.0
2020-01-23,truck21,13490.0
2020-01-23,truck22,6350.0
2020-01-23,truck23,12730.0
2020-01-23,truck24,9695.0
2020-01-23,truck25,15175.0
2020-01-23,truck26,6525.0
2020-01-23,truck27,4285.0
2020-01-23,truck28,2395.0
2020-01-23,truck29,15340.0
2020-01-23,truck30,5775.0
2020-01-23,truck31,4465.0
2020-01-23,truck32,10550.0
2020-01-23,truck33,105.0
2020-01-23,truck34,860.0
2020-01-23,truck35,610.0
2020-01-24,truck0,14085.0
2020-01-24,truck1,15740.0
2020-01-24,truck2,10880.0
2020-01-24,truck3,9255.0
2020-01-24,truck4,10940.0
2020-01-24,truck5,11810.0
2020-01-24,truck6,15945.0
2020-01-24,truck7,3230.0
2020-01-24,truck8,15905.0
2020-01-24,truck9,14815.0
2020-01-24,truck10,14125.0
2020-01-24,truck11,13695.0
2020-01-24,truck12,15635.0
2020-01-24,truck13,12850.0
2020-01-24,truck14,10590.0
2020-01-24,truck15,12845.0
2020-01-24,truck16,15980.0
2020-01-24,truck17,2800.0
2020-01-24,truck18,15645.0
2020-01-24,truck19,13895.0
2020-01-24,truck20,14915.0
2020-01-24,truck21,15205.0
2020-01-24,truck22,15860.0
2020-01-24,truck23,7565.0
2020-01-24,truck24,14580.0
2020-01-24,truck25,12840.0
2020-01-24,truck26,15165.0
2020-01-24,truck27,5850.0
2020-01-24,truck28,15000.0
2020-01-24,truck29,9145.0
2020-01-24,truck30,280.0
2020-01-24,truck31,15495.0
2020-01-24,truck32,270.0
2020-01-24,truck33,1060.0
2020-01-25,truck0,7970.0
2020-01-25,truck1,11805.0
2020-01-25,truck2,5655.0
2020-01-25,truck3,7365.0
2020-01-25,truck4,10750.0
2020-01-25,truck5,15790.0
2020-01-25,truck6,7350.0
2020-01-25,truck7,10195.0
2020-01-25,truck8,12360.0
2020-01-25,truck9,12745.0
2020-01-25,truck10,15350.0
2020-01-25,truck11,160.0
2020-01-25,truck12,10140.0
2020-01-25,truck13,2880.0
2020-01-25,truck14,1220.0
2020-01-26,truck0,10330.0
2020-01-26,truck1,8315.0
2020-01-26,truck2,2680.0
2020-01-26,truck3,11385.0
2020-01-27,truck0,15955.0
2020-01-27,truck1,15960.0
2020-01-27,truck2,15740.0
2020-01-27,truck3,15990.0
2020-01-27,truck4,15560.0
2020-01-27,truck5,11520.0
2020-01-27,truck6,15945.0
2020-01-27,truck7,15530.0
2020-01-27,truck8,9955.0
2020-01-27,truck9,15900.0
2020-01-27,truck10,15840.0
2020-01-27,truck11,15745.0
2020-01-27,truck12,14290.0
2020-01-27,truck13,15865.0
2020-01-27,truck14,15990.0
2020-01-27,truck15,15975.0
2020-01-27,truck16,12250.0
2020-01-27,truck17,14445.0
2020-01-27,truck18,15905.0
2020-01-27,truck19,7480.0
2020-01-27,truck20,14820.0
2020-01-27,truck21,11585.0
2020-01-27,truck22,4955.0
2020-01-27,truck23,15865.0
2020-01-27,truck24,13435.0
2020-01-27,truck25,8925.0
2020-01-27,truck26,15750.0
2020-01-27,truck27,7660.0
2020-01-27,truck28,14645.0
2020-01-27,truck29,15950.0
2020-01-27,truck30,6350.0
2020-01-27,truck31,9355.0
2020-01-27,truck32,15865.0
2020-01-27,truck33,10085.0
2020-01-27,truck34,850.0
2020-01-27,truck35,15775.0
2020-01-27,truck36,3110.0
2020-01-27,truck37,4540.0
2020-01-27,truck38,10920.0
2020-01-27,truck39,10765.0
2020-01-27,truck40,15635.0
2020-01-27,truck41,5320.0
2020-01-27,truck42,13555.0
2020-01-27,truck43,7175.0
2020-01-27,truck44,3110.0
2020-01-28,truck0,8015.0
2020-01-28,truck1,13425.0
2020-01-28,truck2,13120.0
2020-01-28,truck3,15935.0
2020-01-28,truck4,15985.0
2020-01-28,truck5,15745.0
2020-01-28,truck6,15975.0
2020-01-28,truck7,15905.0
2020-01-28,truck8,15775.0
2020-01-28,truck9,15495.0
2020-01-28,truck10,15870.0
2020-01-28,truck11,15830.0
2020-01-28,truck12,15975.0
2020-01-28,truck13,15825.0
2020-01-28,truck14,15960.0
2020-01-28,truck15,15840.0
2020-01-28,truck16,15855.0
2020-01-28,truck17,5180.0
2020-01-28,truck18,15805.0
2020-01-28,truck19,15175.0
2020-01-28,truck20,7845.0
2020-01-28,truck21,6045.0
2020-01-28,truck22,10355.0
2020-01-28,truck23,10060.0
2020-01-28,truck24,2160.0
2020-01-28,truck25,6025.0
2020-01-28,truck26,11810.0
2020-01-28,truck27,8045.0
2020-01-28,truck28,6275.0
2020-01-28,truck29,4595.0
2020-01-28,truck30,9995.0
2020-01-28,truck31,4780.0
2020-01-28,truck32,2335.0
2020-01-28,truck33,1940.0
2020-01-29,truck0,15980.0
2020-01-29,truck1,15920.0
2020-01-29,truck2,15965.0
2020-01-29,truck3,15950.0
2020-01-29,truck4,15500.0
2020-01-29,truck5,15915.0
2020-01-29,truck6,9470.0
2020-01-29,truck7,15985.0
