id,lat,long
118910.497_485046.809-Rest,52.352142,4.8575034
118914.361_486171.803-Rest,52.36225,4.8574395
118914.718_487953.190-Rest,52.37826,4.8572536
118915.916_488066.349-Rest,52.37928,4.857259
118917.802_486682.495-Rest,52.36684,4.857435
118919.574_486951.051-Rest,52.369255,4.8574324
118922.957_485678.526-Rest,52.35782,4.8576183
118925.802_486008.566-Rest,52.360786,4.857625
118925.999_485362.806-Rest,52.35498,4.857697
118928.078_486881.051-Rest,52.368626,4.8575644
118928.442_487906.590-Rest,52.377846,4.85746
118932.656_488103.878-Rest,52.379616,4.8575006
118933.862_486521.233-Rest,52.365395,4.8576884
118935.867_484555.600-Rest,52.34773,4.8579283
118941.434_485910.380-Rest,52.359905,4.857865
118944.749_488703.424-Rest,52.385006,4.857614
118945.051_488235.608-Rest,52.380802,4.8576684
118951.139_487448.486-Rest,52.37373,4.8578424
118951.170_486084.222-Rest,52.361465,4.8579893
118951.643_488344.972-Rest,52.381786,4.8577538
118951.795_482313.174-Rest,52.327576,4.8584023
118952.128_481973.705-Rest,52.324524,4.8584433
118955.119_484784.326-Rest,52.349785,4.8581862
118955.200_486722.406-Rest,52.367203,4.85798
118955.295_485935.307-Rest,52.36013,4.8580656
118955.506_487765.732-Rest,52.37658,4.8578725
118956.212_487257.295-Rest,52.37201,4.8579373
118956.842_488064.217-Rest,52.37926,4.85786
118957.356_482135.639-Rest,52.32598,4.858503
118958.394_482220.635-Rest,52.326744,4.858509
118959.147_482050.462-Rest,52.325214,4.858538
118962.423_484242.405-Rest,52.344913,4.8583517
118964.463_487374.317-Rest,52.373062,4.858046
118965.392_487711.895-Rest,52.376095,4.8580236
118967.076_488124.295-Rest,52.379803,4.858004
118967.932_486601.394-Rest,52.366116,4.85818
118968.996_487255.511-Rest,52.371994,4.858125
118971.156_482675.493-Rest,52.330833,4.8586473
118971.164_486153.363-Rest,52.36209,4.8582754
118973.696_484075.276-Rest,52.343414,4.858535
118973.768_482810.309-Rest,52.332047,4.858671
118974.452_483989.633-Rest,52.342644,4.8585553
118974.644_487661.695-Rest,52.375645,4.858165
118978.088_486495.632-Rest,52.365166,4.8583403
118980.820_488078.804-Rest,52.379395,4.8582106
118982.172_484509.283-Rest,52.347317,4.858613
118982.412_484632.377-Rest,52.348423,4.858603
118983.618_485768.411-Rest,52.35863,4.8584995
118986.655_488279.149-Rest,52.381195,4.858275
118987.250_487993.704-Rest,52.37863,4.858314
118987.845_488179.488-Rest,52.3803,4.858303
118991.535_484309.470-Rest,52.34552,4.858772
118992.743_484743.919-Rest,52.349422,4.8587427
118994.098_488608.562-Rest,52.384155,4.858349
118994.747_482358.212-Rest,52.327984,4.8590274
119005.345_484317.011-Rest,52.34559,4.8589735
119006.024_487840.531-Rest,52.377254,4.8586063
119006.236_484413.891-Rest,52.34646,4.8589764
119007.973_487926.569-Rest,52.37803,4.858626
119008.492_484715.045-Rest,52.349167,4.8589773
119014.743_487890.679-Rest,52.37771,4.858729
119014.837_487115.368-Rest,52.37074,4.8588133
119015.390_485749.136-Rest,52.35846,4.858968
119019.609_482291.348-Rest,52.327385,4.8593993
119021.092_484989.587-Rest,52.351635,4.859133
119025.465_486230.283-Rest,52.362785,4.859064
119025.572_486949.319-Rest,52.369247,4.858989
119029.079_486043.905-Rest,52.36111,4.859137
119030.761_481925.254-Rest,52.324093,4.859602
119031.321_482008.225-Rest,52.32484,4.8596015
119031.504_482093.775-Rest,52.325607,4.859595
119031.547_482178.861-Rest,52.326374,4.8595862
119032.137_487425.018-Rest,52.373524,4.8590345
119032.476_487799.406-Rest,52.37689,4.8589993
119032.547_488226.223-Rest,52.380722,4.8589544
119033.138_486657.630-Rest,52.366627,4.8591313
119034.797_485240.226-Rest,52.35389,4.859307
119036.651_485863.604-Rest,52.35949,4.8592677
119039.171_486793.490-Rest,52.367847,4.8592052
119039.663_484929.750-Rest,52.351097,4.8594117
119040.751_487713.579-Rest,52.376118,4.85913
119041.413_487047.934-Rest,52.370136,4.859211
119042.272_486881.034-Rest,52.368633,4.8592415
119045.674_487350.904-Rest,52.372856,4.859241
119046.403_488043.580-Rest,52.37908,4.8591776
119048.023_487263.864-Rest,52.372074,4.859285
119048.049_482138.768-Rest,52.326015,4.859833
119048.159_482818.299-Rest,52.332123,4.8597617
119048.666_487850.571-Rest,52.37735,4.8592315
119049.123_482672.734-Rest,52.330814,4.8597913
119052.151_488109.137-Rest,52.379673,4.859255
119053.472_484270.860-Rest,52.345177,4.8596845
119054.103_486569.714-Rest,52.365837,4.8594484
119054.293_487639.380-Rest,52.37545,4.859337
119054.372_485991.116-Rest,52.360638,4.859514
119055.099_485763.984-Rest,52.358597,4.859549
119057.469_484188.110-Rest,52.344433,4.859752
119058.529_485875.024-Rest,52.359592,4.8595877
119060.064_487978.255-Rest,52.378498,4.859385
119061.313_484476.802-Rest,52.347027,4.859778
119063.905_484694.861-Rest,52.348988,4.8597927
119065.349_486324.823-Rest,52.363636,4.8596396
119068.948_486169.129-Rest,52.36224,4.8597093
119069.957_487284.088-Rest,52.372257,4.859605
119076.287_485149.451-Rest,52.353073,4.8599257
119079.728_481864.018-Rest,52.323547,4.860327
119079.805_487889.485-Rest,52.3777,4.8596845
119080.165_487533.874-Rest,52.374504,4.859728
119080.327_485056.285-Rest,52.352238,4.859995
119083.789_484385.718-Rest,52.34621,4.8601174
119084.186_484623.760-Rest,52.34835,4.860098
119084.494_485840.685-Rest,52.359287,4.8599725
119085.052_486252.155-Rest,52.362984,4.8599367
119086.177_488632.993-Rest,52.384384,4.859699
119087.612_486308.742-Rest,52.363495,4.859968
119088.847_484794.764-Rest,52.349888,4.860148
119089.067_487849.005-Rest,52.37734,4.859825
119090.206_487480.783-Rest,52.374027,4.859881
119090.271_486459.529-Rest,52.36485,4.859991
119091.085_487156.276-Rest,52.371113,4.8599286
119092.413_485151.981-Rest,52.3531,4.8601623
119092.838_487726.604-Rest,52.376236,4.8598933
119095.002_485781.130-Rest,52.358753,4.860133
119099.681_484004.955-Rest,52.34279,4.860391
119100.499_488164.631-Rest,52.380173,4.859959
119102.017_484094.655-Rest,52.343597,4.860416
119102.169_487817.909-Rest,52.37706,4.8600206
119103.295_486888.007-Rest,52.368702,4.8601365
119104.818_486132.021-Rest,52.361908,4.8602395
119106.778_486403.147-Rest,52.364346,4.8602395
119112.439_487012.873-Rest,52.369823,4.8602576
119112.844_482240.346-Rest,52.32693,4.860772
119112.953_486085.279-Rest,52.36149,4.860364
119116.091_482047.679-Rest,52.3252,4.8608403
119117.545_487325.879-Rest,52.37264,4.860299
119119.243_486148.907-Rest,52.36206,4.86045
119119.822_481975.984-Rest,52.32456,4.860903
119121.841_486189.459-Rest,52.362423,4.860483
119122.799_487989.493-Rest,52.3786,4.8603053
119123.522_487948.563-Rest,52.378235,4.86032
119127.394_484943.604-Rest,52.351227,4.8606977
119129.035_484005.720-Rest,52.3428,4.8608217
119130.279_486448.968-Rest,52.364758,4.8605795
119130.633_487585.241-Rest,52.37497,4.8604636
119133.452_481781.317-Rest,52.322807,4.8611236
119138.775_486747.968-Rest,52.367443,4.8606725
119139.672_486088.451-Rest,52.36152,4.860756
119140.175_487659.165-Rest,52.375633,4.8605957
119140.616_485800.103-Rest,52.358925,4.8608007
119142.125_487570.281-Rest,52.374836,4.860634
119142.410_482375.845-Rest,52.32815,4.8611917
119143.205_487896.513-Rest,52.377766,4.860615
119145.215_488025.869-Rest,52.37893,4.8606305
119145.730_487868.282-Rest,52.377514,4.860655
119149.624_484871.910-Rest,52.350586,4.8610315
119149.969_486571.954-Rest,52.365864,4.8608556
119153.377_485038.628-Rest,52.352085,4.861069
119157.034_486388.016-Rest,52.364212,4.860979
119158.493_485908.261-Rest,52.359898,4.8610516
119158.557_487500.362-Rest,52.374207,4.8608828
119158.653_484416.624-Rest,52.346493,4.8612127
119158.817_484531.553-Rest,52.347527,4.8612027
119158.928_488083.987-Rest,52.37945,4.860826
119163.101_484799.566-Rest,52.349937,4.861237
119163.274_487501.941-Rest,52.37422,4.860952
119163.452_488118.480-Rest,52.379765,4.8608885
119165.121_487592.228-Rest,52.375034,4.860969
119168.510_486036.051-Rest,52.36105,4.861185
119168.605_484545.593-Rest,52.347652,4.861345
119171.358_488202.604-Rest,52.38052,4.860996
119171.703_486525.293-Rest,52.365444,4.8611794
119171.963_487155.165-Rest,52.371105,4.8611164
119173.623_482314.994-Rest,52.327606,4.861656
119176.045_487265.803-Rest,52.3721,4.8611646
119176.516_488006.082-Rest,52.378754,4.8610926
119177.851_487178.830-Rest,52.37132,4.8612003
119178.176_487378.314-Rest,52.37311,4.8611836
119178.454_487736.612-Rest,52.37633,4.86115
119179.123_486286.529-Rest,52.3633,4.861314
119179.276_485984.519-Rest,52.360588,4.861348
119179.814_486640.786-Rest,52.366486,4.861286
119182.054_486346.759-Rest,52.363842,4.8613505
119182.216_487979.970-Rest,52.37852,4.861179
119183.812_484737.224-Rest,52.349377,4.861548
119184.322_486213.443-Rest,52.362644,4.861398
119184.838_484268.793-Rest,52.345165,4.861613
119185.561_484186.925-Rest,52.344433,4.861632
119187.430_481955.407-Rest,52.324375,4.8618965
119187.715_486902.374-Rest,52.368835,4.8613744
119188.434_482158.925-Rest,52.326206,4.86189
119188.815_481770.929-Rest,52.32272,4.8619366
119189.264_485819.005-Rest,52.3591,4.8615127
119191.619_486965.727-Rest,52.369404,4.861425
119192.802_482665.186-Rest,52.330753,4.8619
119196.998_487913.235-Rest,52.377922,4.861403
119202.825_487257.225-Rest,52.372025,4.8615584
119203.293_485927.401-Rest,52.360073,4.861707
119204.338_486120.975-Rest,52.361813,4.861702
119204.439_485876.201-Rest,52.359615,4.861729
119205.270_487513.097-Rest,52.374325,4.861567
119205.640_486289.174-Rest,52.363327,4.861703
119207.794_487575.271-Rest,52.374886,4.8615975
119209.897_487882.465-Rest,52.377647,4.8615956
119212.319_487768.497-Rest,52.37662,4.8616433
119215.159_486810.069-Rest,52.368008,4.8617873
119216.439_484210.513-Rest,52.344646,4.8620825
119217.152_485393.435-Rest,52.355278,4.861967
119217.248_487602.103-Rest,52.375126,4.8617334
119218.189_485746.143-Rest,52.358448,4.861945
119221.628_487515.371-Rest,52.374348,4.8618073
119221.870_486727.589-Rest,52.367268,4.8618946
119221.940_487844.524-Rest,52.377304,4.861777
119226.056_484126.364-Rest,52.34389,4.8622327
119227.532_487675.079-Rest,52.375782,4.861877
119228.033_486736.455-Rest,52.367348,4.8619843
119228.276_484631.649-Rest,52.34843,4.8622117
119232.667_486060.939-Rest,52.361275,4.862124
119236.773_486180.995-Rest,52.362354,4.8621716
119237.897_488063.168-Rest,52.379272,4.8619876
119238.221_486007.873-Rest,52.3608,4.862211
119240.675_487040.750-Rest,52.370083,4.8621373
119248.415_487362.761-Rest,52.37298,4.862217
119248.551_486604.797-Rest,52.366165,4.8622994
119248.860_487243.122-Rest,52.371902,4.862236
119248.954_484549.602-Rest,52.347694,4.8625236
119251.280_486306.735-Rest,52.363487,4.862371
119252.047_486533.068-Rest,52.36552,4.862358
119253.479_487186.925-Rest,52.3714,4.86231
119253.567_485948.529-Rest,52.360268,4.862443
119253.653_487680.084-Rest,52.375828,4.86226
119257.693_487973.587-Rest,52.378468,4.862288
119258.493_484543.336-Rest,52.347637,4.862664
119261.027_486951.374-Rest,52.36928,4.862446
119261.641_485325.127-Rest,52.354664,4.8626275
119261.820_486141.733-Rest,52.362003,4.8625436
119263.387_486689.151-Rest,52.366924,4.8625083
119268.362_485015.646-Rest,52.351883,4.862759
119269.215_484129.380-Rest,52.343918,4.8628654
119269.900_486386.747-Rest,52.36421,4.862636
119271.371_485778.946-Rest,52.358746,4.862722
119277.027_485246.406-Rest,52.35396,4.8628616
119278.272_487725.948-Rest,52.376244,4.8626165
119281.263_486720.231-Rest,52.367207,4.862767
119285.205_487556.169-Rest,52.374718,4.862736
119286.850_487828.181-Rest,52.377163,4.8627315
119287.101_486841.874-Rest,52.368298,4.86284
119289.643_482664.326-Rest,52.330753,4.863321
119290.677_485094.125-Rest,52.352592,4.863078
119290.810_484025.570-Rest,52.342987,4.8631935
119291.628_482316.963-Rest,52.327633,4.8633866
119295.081_482757.413-Rest,52.331593,4.863391
119296.116_486331.116-Rest,52.36371,4.8630266
119298.878_481960.226-Rest,52.324425,4.863531
119300.035_482200.464-Rest,52.326584,4.8635225
119301.656_484227.446-Rest,52.344803,4.8633313
119302.559_486560.760-Rest,52.365772,4.863097
119302.590_482049.249-Rest,52.325226,4.863576
119302.599_485881.396-Rest,52.35967,4.8631697
119303.640_482374.519-Rest,52.32815,4.863557
119303.717_487438.825-Rest,52.373665,4.863021
119304.477_484322.012-Rest,52.345654,4.863363
119306.905_486260.768-Rest,52.36308,4.8631926
119307.574_486090.022-Rest,52.36154,4.8632207
119309.563_484344.330-Rest,52.34585,4.863435
119310.492_486402.924-Rest,52.364353,4.86323
119310.900_486396.403-Rest,52.364296,4.863237
119311.325_486460.374-Rest,52.364872,4.8632364
119312.177_484744.507-Rest,52.34945,4.863431
119316.270_487327.087-Rest,52.37266,4.863217
119319.896_487231.403-Rest,52.371803,4.8632803
119320.704_484863.330-Rest,52.350517,4.8635435
119320.908_486032.318-Rest,52.361027,4.8634224
119321.097_487536.832-Rest,52.374546,4.8632655
119321.416_484528.621-Rest,52.34751,4.8635893
119323.746_484490.834-Rest,52.34717,4.8636274
119324.620_484647.322-Rest,52.34858,4.8636236
119329.973_485107.476-Rest,52.352722,4.863623
119331.734_485926.516-Rest,52.360073,4.8635926
119333.061_485987.131-Rest,52.36062,4.8636055
119333.757_484172.489-Rest,52.34431,4.863808
119334.041_481870.888-Rest,52.323627,4.864056
119335.367_486337.467-Rest,52.36377,4.863602
119338.793_487421.536-Rest,52.373512,4.863538
119342.254_486234.627-Rest,52.362846,4.863714
119346.717_485031.499-Rest,52.35203,4.8639073
119347.168_488485.271-Rest,52.38307,4.863548
119350.404_487234.075-Rest,52.371826,4.863728
119350.668_487301.541-Rest,52.372433,4.8637247
119352.842_486944.381-Rest,52.369225,4.8637943
119353.198_485119.146-Rest,52.352818,4.8640294
119355.188_486170.922-Rest,52.362274,4.863911
119356.572_487129.288-Rest,52.370888,4.8638296
119361.948_485904.050-Rest,52.359875,4.8640385
119365.792_484312.148-Rest,52.34557,4.8642635
119372.083_482669.499-Rest,52.330807,4.8645296
119377.285_484463.757-Rest,52.34693,4.864416
119377.880_486288.777-Rest,52.363335,4.8642316
119381.541_486119.029-Rest,52.36181,4.864303
119381.763_482249.427-Rest,52.32703,4.864716
119382.562_481974.779-Rest,52.324562,4.8647566
119386.920_482046.343-Rest,52.325207,4.8648133
119387.201_484457.486-Rest,52.346874,4.8645625
119387.558_486142.660-Rest,52.362022,4.864389
119391.043_486184.587-Rest,52.362396,4.8644357
119394.725_487563.083-Rest,52.374786,4.864344
119396.468_486434.251-Rest,52.364643,4.864489
119399.010_486063.341-Rest,52.36131,4.864566
119401.553_487018.034-Rest,52.36989,4.864502
119401.810_486258.352-Rest,52.36306,4.864586
119402.493_486858.300-Rest,52.368454,4.8645325
119403.500_486431.435-Rest,52.364616,4.8645926
119407.384_484095.472-Rest,52.343624,4.864897
119408.425_486734.422-Rest,52.36734,4.8646326
119411.360_484355.580-Rest,52.345963,4.864928
119413.535_486131.691-Rest,52.361923,4.864772
119419.162_484709.097-Rest,52.34914,4.8650045
119419.581_486680.193-Rest,52.366856,4.8648024
119420.446_487327.458-Rest,52.372673,4.8647466
119421.436_487113.732-Rest,52.37075,4.864784
119422.551_487425.761-Rest,52.373554,4.864767
119423.930_484220.427-Rest,52.34475,4.865126
119423.991_486016.348-Rest,52.36089,4.8649373
119424.036_487275.978-Rest,52.372208,4.8648047
119426.621_484684.712-Rest,52.34892,4.8651166
119429.641_486789.915-Rest,52.36784,4.8649383
119435.451_487178.593-Rest,52.371334,4.8649826
119436.340_486374.622-Rest,52.36411,4.865081
119437.464_486077.985-Rest,52.361443,4.8651285
119437.673_486956.435-Rest,52.36934,4.865039
119445.651_481925.323-Rest,52.324123,4.8656874
119445.812_482669.446-Rest,52.33081,4.865611
119446.944_482245.897-Rest,52.327003,4.8656726
119451.385_486033.387-Rest,52.361042,4.865338
119453.274_482372.904-Rest,52.328144,4.865752
119456.176_485988.925-Rest,52.360645,4.8654127
119456.240_485319.548-Rest,52.35463,4.865484
119458.055_486547.771-Rest,52.365665,4.8653812
119460.739_484571.749-Rest,52.347908,4.865629
119461.279_485097.597-Rest,52.352634,4.865582
119461.356_486587.229-Rest,52.36602,4.8654256
119466.976_483908.635-Rest,52.34195,4.865791
119468.813_486339.513-Rest,52.363796,4.865561
119472.491_487056.428-Rest,52.37024,4.8655396
119479.121_484433.968-Rest,52.346672,4.865914
119479.429_486694.331-Rest,52.366985,4.8656797
119484.898_486482.967-Rest,52.365086,4.8657823
119485.524_481991.580-Rest,52.32472,4.8662653
119487.694_486960.094-Rest,52.369373,4.8657727
119490.006_486757.007-Rest,52.36755,4.865828
119497.342_487387.702-Rest,52.37322,4.8658695
119501.749_484285.284-Rest,52.345337,4.8662615
119503.177_486469.867-Rest,52.364967,4.866052
119504.980_485517.808-Rest,52.35641,4.866179
119505.248_486167.191-Rest,52.362247,4.866114
119507.201_486892.046-Rest,52.368763,4.8660665
119508.207_485955.376-Rest,52.360344,4.86618
119512.303_486231.782-Rest,52.36283,4.866211
119513.354_486834.704-Rest,52.368248,4.866163
119518.523_481949.642-Rest,52.324345,4.8667536
119519.703_482669.667-Rest,52.33082,4.8666954
119520.898_486304.623-Rest,52.363483,4.8663297
119523.906_482804.740-Rest,52.33203,4.8667426
119524.511_487263.125-Rest,52.3721,4.8662815
119527.826_487016.484-Rest,52.369884,4.866356
119529.136_482177.720-Rest,52.326397,4.866885
119530.217_487586.374-Rest,52.375004,4.866331
119533.617_485205.265-Rest,52.353607,4.866632
119538.391_486366.028-Rest,52.364037,4.86658
119540.159_486625.177-Rest,52.366367,4.8665786
119541.489_486973.955-Rest,52.369503,4.8665614
119542.737_484164.293-Rest,52.34425,4.8668756
119545.178_487138.817-Rest,52.370983,4.866598
119545.350_486549.994-Rest,52.365692,4.8666625
119547.504_486121.006-Rest,52.361835,4.8667393
119554.942_484812.729-Rest,52.35008,4.8669863
119558.186_485992.587-Rest,52.360683,4.86691
119558.704_486497.870-Rest,52.365223,4.866864
119561.430_486250.849-Rest,52.363003,4.86693
119564.141_485715.329-Rest,52.358192,4.8670263
119565.466_487471.471-Rest,52.373974,4.866861
119568.810_486908.934-Rest,52.36892,4.866969
119569.033_487427.580-Rest,52.37358,4.8669176
119571.549_487556.998-Rest,52.374744,4.866941
119574.408_487069.406-Rest,52.37036,4.8670344
119575.634_484972.762-Rest,52.35152,4.8672733
119577.778_487526.670-Rest,52.374474,4.867036
119578.830_482003.072-Rest,52.32483,4.867633
119580.234_486196.350-Rest,52.362514,4.867212
119582.467_486073.659-Rest,52.361412,4.8672576
119585.036_486256.802-Rest,52.36306,4.867276
119585.362_484672.248-Rest,52.34882,4.867448
119585.753_482303.077-Rest,52.327526,4.8677025
119585.946_486856.018-Rest,52.368446,4.8672266
119588.535_487030.119-Rest,52.37001,4.867246
119592.386_486511.517-Rest,52.36535,4.8673573
119593.390_487195.507-Rest,52.3715,4.8673
119595.853_483952.719-Rest,52.342354,4.867677
119597.026_482668.892-Rest,52.330814,4.86783
119598.869_486740.473-Rest,52.36741,4.8674283
119599.818_483883.537-Rest,52.341732,4.867743
119602.730_482372.470-Rest,52.32815,4.8679442
119605.110_481930.799-Rest,52.32418,4.868026
119606.345_486143.850-Rest,52.362045,4.867601
119609.019_486375.222-Rest,52.364124,4.8676157
119609.545_486963.408-Rest,52.36941,4.8675613
119611.756_485462.450-Rest,52.355923,4.867752
119617.438_487646.307-Rest,52.37555,4.8676057
119617.877_488566.830-Rest,52.383823,4.867515
119619.097_487606.850-Rest,52.375195,4.8676343
119622.267_486030.926-Rest,52.36103,4.8678465
119625.597_487563.353-Rest,52.374805,4.867734
119629.484_486646.984-Rest,52.36657,4.8678875
119631.195_484751.382-Rest,52.349533,4.868112
119632.310_485986.169-Rest,52.36063,4.8679986
119633.587_486139.649-Rest,52.36201,4.868001
119634.838_481995.421-Rest,52.324764,4.868455
119634.948_485178.664-Rest,52.353374,4.868122
119636.979_484480.165-Rest,52.347095,4.8682256
119637.842_488471.185-Rest,52.382965,4.8678184
119640.275_482753.888-Rest,52.33158,4.868455
119640.300_486863.769-Rest,52.36852,4.8680234
119645.526_486469.179-Rest,52.36497,4.8681417
119650.257_484397.119-Rest,52.34635,4.868429
119653.849_486111.058-Rest,52.361755,4.868302
119654.154_484189.527-Rest,52.344486,4.868508
119656.627_485363.794-Rest,52.355038,4.868421
119659.162_486286.069-Rest,52.363327,4.8683615
119660.232_487157.080-Rest,52.371155,4.868285
119661.034_487635.904-Rest,52.375458,4.868247
119661.053_486539.373-Rest,52.365604,4.8683624
119661.724_488724.665-Rest,52.385242,4.8681426
119664.445_484278.229-Rest,52.345284,4.8686495
119664.450_486397.176-Rest,52.364326,4.8684273
119671.554_486842.635-Rest,52.368332,4.8684845
119672.936_484576.161-Rest,52.34796,4.868743
119675.098_486602.640-Rest,52.366173,4.8685617
119677.210_486166.590-Rest,52.362255,4.868639
119677.568_486960.145-Rest,52.369385,4.868561
119677.586_486241.267-Rest,52.362926,4.8686366
119681.381_488385.987-Rest,52.382202,4.868467
119684.230_485263.928-Rest,52.35414,4.8688364
119686.471_483879.096-Rest,52.341698,4.8690147
119688.407_486041.674-Rest,52.361134,4.8688164
119689.057_482851.054-Rest,52.33246,4.8691607
119695.851_487370.455-Rest,52.373074,4.868786
119695.960_486349.655-Rest,52.363903,4.8688946
119697.470_488278.733-Rest,52.381237,4.8687143
119700.512_483976.501-Rest,52.342575,4.8692107
119700.698_485026.026-Rest,52.352005,4.8691034
119702.025_486184.673-Rest,52.36242,4.8690014
119703.044_486931.594-Rest,52.369133,4.8689375
119704.906_486552.786-Rest,52.365726,4.8690047
119705.413_487398.758-Rest,52.37333,4.8689237
119706.037_486550.916-Rest,52.36571,4.8690214
119707.263_488393.640-Rest,52.38227,4.868846
119708.735_482661.074-Rest,52.330753,4.869469
119709.620_488185.031-Rest,52.380398,4.8689027
119709.696_486857.909-Rest,52.36847,4.8690434
119714.231_484021.645-Rest,52.34298,4.869407
119715.610_487025.916-Rest,52.36998,4.8691125
119721.108_482705.504-Rest,52.33115,4.869646
119725.091_482151.931-Rest,52.326176,4.8697624
119725.360_488119.800-Rest,52.37981,4.8691406
119725.884_482234.363-Rest,52.32692,4.8697653
119726.375_482612.888-Rest,52.33032,4.869733
119727.916_482028.064-Rest,52.325066,4.869817
119729.839_482316.623-Rest,52.327656,4.869815
119731.041_486324.024-Rest,52.363674,4.8694124
119731.663_486651.680-Rest,52.36662,4.869387
119732.477_486028.341-Rest,52.361015,4.8694644
119737.136_484826.152-Rest,52.350212,4.869659
119741.679_485152.680-Rest,52.353146,4.8696914
119741.731_487459.053-Rest,52.373875,4.8694506
119743.659_487977.467-Rest,52.378532,4.8694243
119744.311_486606.536-Rest,52.366215,4.869578
119744.838_488306.598-Rest,52.381493,4.869407
119748.785_486822.495-Rest,52.368153,4.869621
119750.520_486151.536-Rest,52.362125,4.8697166
119753.503_487313.132-Rest,52.372562,4.8696384
119756.255_484688.703-Rest,52.348976,4.869954
119759.043_481914.978-Rest,52.32405,4.870285
119760.585_486232.751-Rest,52.362854,4.869856
119760.935_482114.931-Rest,52.325848,4.870292
119763.571_488224.776-Rest,52.380756,4.869691
119763.641_491830.336-Rest,52.413162,4.8693132
119763.995_486895.024-Rest,52.36881,4.8698363
119765.157_486074.434-Rest,52.36143,4.8699393
119767.824_484500.426-Rest,52.347286,4.8701434
119768.549_487508.557-Rest,52.37432,4.869839
119768.689_488667.384-Rest,52.384735,4.8697195
119769.859_482315.258-Rest,52.32765,4.870402
119771.865_485945.320-Rest,52.36027,4.8700514
119773.198_484027.739-Rest,52.343037,4.8702717
119773.306_486537.241-Rest,52.365593,4.870011
119774.569_486869.262-Rest,52.368576,4.8699946
119776.603_485124.111-Rest,52.352894,4.870207
119778.023_488675.902-Rest,52.38481,4.869856
119778.773_488151.926-Rest,52.380104,4.8699217
119781.568_488068.469-Rest,52.379353,4.8699713
119781.937_487050.374-Rest,52.370205,4.870084
119783.302_486513.926-Rest,52.365383,4.8701596
119784.482_482189.118-Rest,52.326515,4.87063
119784.703_483024.633-Rest,52.334023,4.8705454
119785.368_487884.436-Rest,52.3777,4.8700466
119785.849_482767.534-Rest,52.331715,4.8705893
119786.958_484347.054-Rest,52.34591,4.8704405
119787.339_487554.519-Rest,52.374737,4.87011
119788.260_482838.215-Rest,52.332348,4.8706174
119788.509_487405.052-Rest,52.373394,4.870143
119789.010_487759.170-Rest,52.376575,4.8701134
119789.870_481823.235-Rest,52.323227,4.870747
119790.017_485245.119-Rest,52.35398,4.8703914
119791.408_485537.529-Rest,52.35661,4.870381
119793.419_488561.745-Rest,52.38379,4.870094
119793.423_486714.782-Rest,52.367188,4.8702874
119796.785_482078.089-Rest,52.32552,4.870822
119796.961_485082.736-Rest,52.35252,4.87051
119799.557_486808.324-Rest,52.36803,4.8703675
119802.676_488521.696-Rest,52.38343,4.870234
119802.684_487316.038-Rest,52.372593,4.8703604
119803.714_491874.013-Rest,52.413555,4.869898
119804.679_488568.774-Rest,52.38385,4.8702583
119804.926_482317.509-Rest,52.32767,4.8709164
119805.049_489567.603-Rest,52.39283,4.870159
119805.984_484197.779-Rest,52.34457,4.870735
119807.664_487208.972-Rest,52.37163,4.870445
119807.698_486474.819-Rest,52.365032,4.870522
119808.255_488422.024-Rest,52.382534,4.8703265
119814.677_487778.601-Rest,52.37675,4.870488
119815.041_487027.593-Rest,52.370003,4.870572
119815.519_487462.989-Rest,52.373913,4.8705335
119816.495_483864.156-Rest,52.34157,4.8709245
119816.931_486766.254-Rest,52.367653,4.870627
119820.328_485403.974-Rest,52.35541,4.8708196
119821.974_486645.826-Rest,52.36657,4.8707137
119822.442_484730.418-Rest,52.349358,4.870921
119822.565_488490.453-Rest,52.38315,4.870529
119824.033_482612.444-Rest,52.330322,4.8711658
119829.110_484578.619-Rest,52.347992,4.8710346
119829.614_486365.539-Rest,52.36405,4.8708553
119833.523_486086.019-Rest,52.36154,4.870942
119833.600_488239.748-Rest,52.380898,4.8707175
119835.368_481971.598-Rest,52.324562,4.871399
119838.988_484276.325-Rest,52.345276,4.871211
119840.664_486189.954-Rest,52.362476,4.871036
119840.953_491852.062-Rest,52.41334,4.870389
119841.735_486247.070-Rest,52.362988,4.8710456
119843.145_487985.997-Rest,52.378616,4.8708844
119843.939_487850.678-Rest,52.3774,4.87091
119844.371_484678.670-Rest,52.348892,4.8712482
119845.510_485341.405-Rest,52.35485,4.871196
119846.470_487539.290-Rest,52.374603,4.87098
119847.064_488423.635-Rest,52.38255,4.8708963
119847.154_486876.100-Rest,52.36864,4.8710594
119847.872_483120.305-Rest,52.33489,4.8714623
119848.302_484463.153-Rest,52.34696,4.8713284
119849.205_489480.390-Rest,52.392048,4.870817
119850.476_484032.018-Rest,52.343082,4.8714056
119852.393_487242.703-Rest,52.371937,4.871098
119854.281_483865.695-Rest,52.341587,4.8714786
119855.555_485980.141-Rest,52.36059,4.8712764
119856.730_487534.129-Rest,52.374557,4.8711314
119857.301_487931.656-Rest,52.378128,4.871098
119858.682_488369.504-Rest,52.382065,4.8710723
119858.791_482660.698-Rest,52.330757,4.8716707
119858.932_487607.008-Rest,52.375214,4.8711557
119859.248_486665.405-Rest,52.36675,4.871259
119865.690_489429.570-Rest,52.391594,4.8710647
119866.385_487454.615-Rest,52.373844,4.871281
119868.427_487281.177-Rest,52.372284,4.8713293
